S.No.,"CITY 1","CITY 2","PASSENGERS TO CITY 2","PASSENGERS FROM CITY 2"
216,DELHI,INDORE,25053,26045
217,DELHI,IMPHAL,3820,4346
218,DELHI,AGARTALA,1649,1661
219,DELHI,BAGDOGRA,41224,40544
220,DELHI,CHANDIGARH,29496,28920
221,DELHI,ALLAHABAD,1891,1923
222,DELHI,MANGALORE,2958,3754
223,DELHI,JAMMU,31286,26833
224,DELHI,LEH,27134,32871
225,DELHI,MADURAI,2684,2691
226,DELHI,RANCHI,35544,33171
227,DELHI,SILCHAR,814,672
228,DELHI,AURANGABAD,2967,3396
229,DELHI,"PORT BLAIR",2528,2795
230,DELHI,JAIPUR,29325,27593
231,DELHI,JODHPUR,8063,7833
232,DELHI,JABALPUR,4260,4137
233,DELHI,KULLU,1310,760
234,DELHI,LUCKNOW,81268,75230
235,DELHI,LUDHIANA,900,1003
236,DELHI,CHENNAI,93556,109234
237,DELHI,NAGPUR,17636,18423
238,DELHI,PATNA,65632,65778
239,DELHI,PANTNAGAR,694,730
240,DELHI,PUNE,98943,103969
241,DELHI,RAJKOT,2775,2560
242,DELHI,RAIPUR,20805,21674
243,DELHI,SIMLA,631,280
244,DELHI,SURAT,17665,16916
245,DELHI,SRINAGAR,53938,59338
246,DELHI,TIRUPATI,1867,1759
247,DELHI,TRIVANDRUM,19848,22980
248,DELHI,UDAIPUR,17383,16607
249,DELHI,VIJAYAWADA,6091,6820
250,DELHI,VARANASI,29389,28791
251,DELHI,VISAKHAPATNAM,9585,10873
252,DIBRUGARH,GUWAHATI,2354,0
253,GUWAHATI,GOA,450,462
254,GUWAHATI,GORAKHPUR,0,95
255,GUWAHATI,HYDERABAD,3349,2484
256,GUWAHATI,IMPHAL,16177,17922
257,GUWAHATI,AGARTALA,9011,9119
258,GUWAHATI,BAGDOGRA,5763,6126
259,GUWAHATI,LILABARI,244,266
260,GUWAHATI,SILCHAR,4481,4313
261,GUWAHATI,JAIPUR,5380,5374
262,GUWAHATI,JORHAT,1437,1204
263,GUWAHATI,LUCKNOW,717,824
264,GUWAHATI,CHENNAI,7407,7401
265,GUWAHATI,PUNE,759,815
266,GUWAHATI,SRINAGAR,0,481
267,GUWAHATI,TEZPUR,29,51
268,GAYA,LUCKNOW,0,4
269,GAYA,VARANASI,391,0
270,GOA,HYDERABAD,16787,17112
271,GOA,INDORE,3795,3898
272,GOA,CHANDIGARH,230,0
273,GOA,JAMMU,0,47
274,GOA,JAIPUR,270,327
275,GOA,CHENNAI,6927,7751
276,GOA,PATNA,506,365
277,GOA,PUNE,6473,6474
278,GOA,RAIPUR,920,701
279,GOA,SURAT,1981,2082
280,GOA,SRINAGAR,0,6
281,GOA,TIRUPATI,0,111
282,GOA,VARANASI,246,518
283,GWALIOR,INDORE,185,489
284,KHAJURAHO,VARANASI,1113,683
285,HYDERABAD,INDORE,7537,7378
286,HYDERABAD,IMPHAL,275,180
287,HYDERABAD,AGARTALA,0,230
288,HYDERABAD,BAGDOGRA,0,166
289,HYDERABAD,CHANDIGARH,7267,6340
290,HYDERABAD,MANGALORE,3017,2817
291,HYDERABAD,MADURAI,2519,2205
292,HYDERABAD,AURANGABAD,1551,1597
293,HYDERABAD,"PORT BLAIR",281,407
294,HYDERABAD,JAIPUR,15868,15675
295,HYDERABAD,JABALPUR,2858,2979
296,HYDERABAD,LUCKNOW,4767,3685
297,HYDERABAD,CHENNAI,53236,51612
298,HYDERABAD,NANDED,1176,1103
299,HYDERABAD,PATNA,4460,3979
300,HYDERABAD,PUNE,16452,18132
301,HYDERABAD,PUDUCHERRY,2070,2030
302,HYDERABAD,RAJKOT,0,85
303,HYDERABAD,RAJAHMUNDRY,7410,7148
304,HYDERABAD,RAIPUR,7630,8637
305,HYDERABAD,SURAT,2257,2198
306,HYDERABAD,TIRUPATI,18520,18597
307,HYDERABAD,TRIVANDRUM,4950,6326
308,HYDERABAD,UDAIPUR,0,464
309,HYDERABAD,VIJAYAWADA,10093,11051
310,HYDERABAD,VARANASI,10360,9287
311,HYDERABAD,VISAKHAPATNAM,26048,26718
312,INDORE,RANCHI,197,294
313,INDORE,JAIPUR,1268,1210
314,INDORE,LUCKNOW,368,266
315,INDORE,CHENNAI,613,743
316,INDORE,NAGPUR,2302,1841
317,INDORE,PUNE,3083,3445
318,INDORE,RAIPUR,4017,3564
319,IMPHAL,AGARTALA,1149,921
320,AGARTALA,CHENNAI,1222,1038
321,AGARTALA,PUNE,76,0
322,AGARTALA,VISAKHAPATNAM,81,0
323,BAGDOGRA,RANCHI,0,9
324,BAGDOGRA,CHENNAI,1307,1210
325,CHANDIGARH,JAMMU,1995,1857
326,CHANDIGARH,LEH,678,892
327,CHANDIGARH,JAIPUR,3191,3617
328,CHANDIGARH,LUCKNOW,297,266
329,CHANDIGARH,CHENNAI,1114,1520
330,CHANDIGARH,PUNE,1315,1846
331,CHANDIGARH,SRINAGAR,5945,7502
332,CHANDIGARH,TRIVANDRUM,45,0
333,MANGALORE,BELGAUM,20,24
334,MANGALORE,CHENNAI,342,420
335,MANGALORE,PATNA,65,97
336,MANGALORE,VARANASI,60,0
337,BELGAUM,JABALPUR,23,13
338,JAMMU,LEH,951,1099
339,JAMMU,JAIPUR,393,0
340,JAMMU,PUNE,0,233
341,JAMMU,SRINAGAR,20614,16520
342,LEH,SRINAGAR,4405,507
343,MADURAI,CHENNAI,29694,29085
344,MADURAI,TIRUPATI,0,4
345,RANCHI,NAGPUR,21,21
346,RANCHI,PATNA,2132,10902
347,"PORT BLAIR",CHENNAI,22667,26170
348,"PORT BLAIR",VISAKHAPATNAM,524,583
349,JAIPUR,JODHPUR,0,73
350,JAIPUR,LUCKNOW,3028,2901
351,JAIPUR,CHENNAI,3584,6500
352,JAIPUR,PUNE,8086,8613
353,JAIPUR,SURAT,1753,1924
354,JAIPUR,UDAIPUR,2515,2246
355,LUCKNOW,CHENNAI,850,1095
356,LUCKNOW,PATNA,4989,3998
357,LUCKNOW,PUNE,1567,1778
358,LUCKNOW,TRIVANDRUM,2,0
359,CHENNAI,MYSORE,597,591
360,CHENNAI,PATNA,1244,1026
361,CHENNAI,PUNE,38840,37447
362,CHENNAI,RAIPUR,1153,0
363,CHENNAI,TUTICORIN,4354,4008
364,CHENNAI,TRIVANDRUM,13901,12935
365,CHENNAI,TIRUCHIRAPALLY,5826,5777
366,CHENNAI,VIJAYAWADA,5495,5595
367,CHENNAI,VARANASI,593,0
368,CHENNAI,VISAKHAPATNAM,9396,8515
369,NAGPUR,PUNE,12250,12264
370,NAGPUR,RAIPUR,0,64
371,PATNA,RAIPUR,364,401
372,PATNA,SURAT,137,203
373,PUNE,SRINAGAR,314,0
374,PUNE,VISAKHAPATNAM,0,63
375,PUDUCHERRY,VIJAYAWADA,0,10
376,RAIPUR,VISAKHAPATNAM,1088,0
377,TIRUPATI,VIJAYAWADA,684,704
378,TRIVANDRUM,UDAIPUR,38,32
379,VIJAYAWADA,VISAKHAPATNAM,3164,3012
