S.No.,"CITY 1","CITY 2","PASSENGERS TO CITY 2","PASSENGERS FROM CITY 2"
79,BENGALURU,SILCHAR,591,351
80,BENGALURU,SRINAGAR,1437,1822
81,BENGALURU,TRIVANDRUM,22362,22066
82,BENGALURU,UDAIPUR,527,406
83,BENGALURU,VARANASI,7837,6588
84,BENGALURU,VIJAYAWADA,7519,7323
85,BENGALURU,VISAKHAPATNAM,19707,19132
86,BHATINDA,DELHI,680,712
87,BHAVNAGAR,MUMBAI,1019,1097
88,BHOPAL,DELHI,15638,15354
89,BHOPAL,LUCKNOW,1519,1118
90,BHOPAL,MUMBAI,12258,11241
91,BHOPAL,RAIPUR,510,1228
92,BHUBANESWAR,BENGALURU,21780,23062
93,BHUBANESWAR,CHENNAI,2574,1612
94,BHUBANESWAR,COIMBATORE,242,301
95,BHUBANESWAR,DELHI,42458,45823
96,BHUBANESWAR,HYDERABAD,19799,18858
97,BHUBANESWAR,INDORE,152,0
98,BHUBANESWAR,KOLKATA,27873,26983
99,BHUBANESWAR,MUMBAI,18606,20708
100,BHUBANESWAR,RANCHI,2002,2257
101,BHUBANESWAR,VADODARA,0,89
102,BHUBANESWAR,VISAKHAPATNAM,745,1523
103,BHUJ,DELHI,267,383
104,BHUJ,MUMBAI,6714,7227
105,BIKANER,DELHI,1690,1579
106,CHANDIGARH,CHENNAI,683,741
107,CHANDIGARH,JAIPUR,1660,3186
108,CHANDIGARH,JAMMU,1670,55
109,CHANDIGARH,KULLU,174,375
110,CHANDIGARH,LEH,480,905
111,CHANDIGARH,LUCKNOW,268,16
112,CHANDIGARH,PUNE,2058,2529
113,CHANDIGARH,SRINAGAR,3429,3641
114,CHANDIGARH,TRIVANDRUM,4,0
115,CHENNAI,MYSORE,1290,1382
116,CHENNAI,PATNA,2283,1854
117,CHENNAI,PUNE,37104,41210
118,CHENNAI,RAIPUR,1048,0
119,CHENNAI,RAJAHMUNDRY,0,12
120,CHENNAI,RAJKOT,4,5
121,CHENNAI,TIRUCHIRAPALLY,6032,5723
122,CHENNAI,TRIVANDRUM,12248,13049
123,CHENNAI,TUTICORIN,4372,4038
124,CHENNAI,VARANASI,554,0
125,CHENNAI,VIJAYAWADA,5129,5544
126,CHENNAI,VISAKHAPATNAM,9399,8354
127,COIMBATORE,AGARTALA,63,151
128,COIMBATORE,BELGAUM,27,0
129,COIMBATORE,CHENNAI,35261,34530
130,COIMBATORE,DELHI,10820,10940
131,COIMBATORE,GOA,0,2
132,COIMBATORE,HYDERABAD,8981,8906
133,COIMBATORE,JAIPUR,0,9
134,COIMBATORE,PUNE,2491,3078
135,COIMBATORE,VISAKHAPATNAM,381,476
136,CUDDAPAH,HYDERABAD,1194,1162
137,"DEHRA DUN",CHANDIGARH,0,8
138,"DEHRA DUN",CHENNAI,472,0
139,"DEHRA DUN",DELHI,34345,34664
140,"DEHRA DUN",HYDERABAD,349,346
141,"DEHRA DUN",JAIPUR,198,150
142,"DEHRA DUN",JAMMU,1364,1321
143,"DEHRA DUN",LUCKNOW,1394,1757
144,"DEHRA DUN",SRINAGAR,1250,1629
145,DELHI,AGARTALA,1744,1338
146,DELHI,ALLAHABAD,2000,1866
147,DELHI,AURANGABAD,2990,3356
148,DELHI,BAGDOGRA,46060,44222
149,DELHI,CHANDIGARH,30198,29334
150,DELHI,CHENNAI,106560,107119
151,DELHI,DHARAMSALA,6629,5940
152,DELHI,DIBRUGARH,5167,2565
153,DELHI,DIMAPUR,1469,1413
154,DELHI,GAYA,2568,1808
155,DELHI,GOA,75904,78158
156,DELHI,GORAKHPUR,4337,4121
157,DELHI,GUWAHATI,63795,64084
158,DELHI,GWALIOR,1067,656
159,DELHI,HYDERABAD,110931,108792
160,DELHI,IMPHAL,4485,4293
161,DELHI,INDORE,29158,29116
162,DELHI,JABALPUR,4632,4441
163,DELHI,JAIPUR,35949,34881
164,DELHI,JAISALMER,190,194
165,DELHI,JAMMU,36084,31241
166,DELHI,JODHPUR,9294,8849
167,DELHI,JORHAT,395,327
168,DELHI,KHAJURAHO,499,608
169,DELHI,KULLU,1276,870
170,DELHI,LEH,15688,25845
171,DELHI,LUCKNOW,92809,83301
172,DELHI,LUDHIANA,867,917
173,DELHI,MADURAI,4012,3754
174,DELHI,MANGALORE,3643,3493
175,DELHI,NAGPUR,23346,23730
176,DELHI,PANTNAGAR,590,615
177,DELHI,PATNA,82219,74390
178,DELHI,"PORT BLAIR",3852,3129
179,DELHI,PUNE,108526,115072
180,DELHI,RAIPUR,22191,21610
181,DELHI,RAJKOT,2319,2475
182,DELHI,RANCHI,41991,37634
183,DELHI,SILCHAR,741,651
184,DELHI,SIMLA,187,76
185,DELHI,SRINAGAR,56412,60071
186,DELHI,SURAT,17388,17991
187,DELHI,TIRUPATI,1322,1239
188,DELHI,TRIVANDRUM,20532,22750
189,DELHI,UDAIPUR,17124,17945
190,DELHI,VARANASI,39505,36780
191,DELHI,VIJAYAWADA,5931,5988
192,DELHI,VISAKHAPATNAM,14040,14004
193,DIBRUGARH,GUWAHATI,4464,2161
194,DIBRUGARH,SILCHAR,131,74
195,GAYA,VARANASI,349,0
196,GOA,CHENNAI,7133,7253
197,GOA,HYDERABAD,20392,19387
198,GOA,INDORE,4511,3914
199,GOA,JAIPUR,277,206
200,GOA,JAMMU,0,33
201,GOA,MADURAI,7,0
202,GOA,PATNA,0,429
203,GOA,PUNE,6817,6876
204,GOA,RAIPUR,908,835
205,GOA,SRINAGAR,0,11
206,GOA,SURAT,1912,2215
207,GOA,TIRUPATI,0,59
208,GOA,VARANASI,209,445
209,GUWAHATI,AGARTALA,8997,9763
210,GUWAHATI,BAGDOGRA,5810,6647
211,GUWAHATI,CHENNAI,7403,7128
212,GUWAHATI,GOA,374,500
213,GUWAHATI,GORAKHPUR,0,2
214,GUWAHATI,HYDERABAD,3533,3013
215,GUWAHATI,IMPHAL,18237,19643
216,GUWAHATI,JAIPUR,5764,5421
217,GUWAHATI,JORHAT,954,1116
218,GUWAHATI,LILABARI,243,305
219,GUWAHATI,LUCKNOW,469,836
220,GUWAHATI,PUNE,561,775
221,GUWAHATI,SILCHAR,4300,4658
222,GUWAHATI,SRINAGAR,0,247
223,GUWAHATI,TEZPUR,30,79
224,GWALIOR,INDORE,383,406
225,HYDERABAD,AGARTALA,0,127
226,HYDERABAD,AURANGABAD,1502,1687
227,HYDERABAD,BAGDOGRA,0,70
228,HYDERABAD,CHANDIGARH,4121,4084
229,HYDERABAD,CHENNAI,59309,56085
230,HYDERABAD,IMPHAL,190,292
231,HYDERABAD,INDORE,8037,8481
232,HYDERABAD,JABALPUR,2823,2868
233,HYDERABAD,JAIPUR,15811,16749
234,HYDERABAD,LUCKNOW,5123,4726
235,HYDERABAD,MADURAI,2495,2231
236,HYDERABAD,MANGALORE,2775,2709
237,HYDERABAD,NANDED,1022,1072
238,HYDERABAD,PATNA,4136,3755
239,HYDERABAD,"PORT BLAIR",290,423
240,HYDERABAD,PUDUCHERRY,1972,1815
241,HYDERABAD,PUNE,18043,21282
242,HYDERABAD,RAIPUR,10631,13139
243,HYDERABAD,RAJAHMUNDRY,7562,7707
244,HYDERABAD,RANCHI,3936,3388
245,HYDERABAD,SHIRDI,1036,1245
246,HYDERABAD,SURAT,2194,2307
247,HYDERABAD,TIRUPATI,18392,18431
248,HYDERABAD,TRIVANDRUM,4275,5591
249,HYDERABAD,UDAIPUR,20,302
250,HYDERABAD,VARANASI,10501,9530
251,HYDERABAD,VIDYANAGAR,939,1329
252,HYDERABAD,VIJAYAWADA,9922,11176
253,HYDERABAD,VISAKHAPATNAM,32767,32714
254,IMPHAL,AGARTALA,1250,1135
255,INDORE,CHENNAI,761,827
256,INDORE,JAIPUR,1344,1348
257,INDORE,LUCKNOW,173,168
258,INDORE,NAGPUR,2947,2505
259,INDORE,PUNE,3384,3682
260,INDORE,RAIPUR,4779,4393
261,INDORE,RANCHI,334,281
262,JAIPUR,CHENNAI,6910,8524
263,JAIPUR,JAISALMER,148,105
264,JAIPUR,JODHPUR,0,16
265,JAIPUR,LUCKNOW,3320,3295
266,JAIPUR,PATNA,0,3
267,JAIPUR,PUNE,9073,9641
268,JAIPUR,SRINAGAR,129,0
269,JAIPUR,SURAT,1752,1930
270,JAIPUR,UDAIPUR,3842,3353
271,JAIPUR,VARANASI,176,227
272,JAMMU,JAIPUR,1436,191
273,JAMMU,LEH,1315,1224
274,JAMMU,PUNE,0,330
275,JAMMU,SRINAGAR,24113,19485
276,JORHAT,LUCKNOW,3,4
277,KHAJURAHO,VARANASI,3159,1746
278,KOCHI,CHENNAI,21860,21913
279,KOCHI,DELHI,41411,40691
280,KOCHI,GUWAHATI,0,2
281,KOCHI,HYDERABAD,28332,27615
282,KOCHI,INDORE,0,157
283,KOCHI,JAIPUR,3,0
284,KOCHI,PATNA,0,5
285,KOCHI,"PORT BLAIR",315,0
286,KOCHI,PUNE,9736,11408
287,KOCHI,RAIPUR,115,350
288,KOCHI,TRIVANDRUM,4929,3936
289,KOLKATA,AGARTALA,37931,46436
290,KOLKATA,BAGDOGRA,34542,36640
291,KOLKATA,CHANDIGARH,422,17
292,KOLKATA,CHENNAI,47330,47748
293,KOLKATA,COIMBATORE,912,859
294,KOLKATA,DELHI,134175,145770
295,KOLKATA,DIBRUGARH,6980,6962
296,KOLKATA,DIMAPUR,6074,6248
297,KOLKATA,GAYA,257,621
298,KOLKATA,GOA,4312,5226
299,KOLKATA,GORAKHPUR,150,143
300,KOLKATA,GUWAHATI,54498,55590
301,KOLKATA,HYDERABAD,36858,38409
302,KOLKATA,IMPHAL,12851,12934
303,KOLKATA,INDORE,1872,2833
304,KOLKATA,JABALPUR,695,695
305,KOLKATA,JAIPUR,22275,24160
306,KOLKATA,JAMMU,0,8
307,KOLKATA,JORHAT,1439,1274
308,KOLKATA,KOCHI,560,906
309,KOLKATA,LUCKNOW,12397,12118
310,KOLKATA,MANGALORE,61,0
311,KOLKATA,NAGPUR,4711,5052
312,KOLKATA,PATNA,18104,18832
313,KOLKATA,"PORT BLAIR",24622,26326
314,KOLKATA,PUNE,23839,24402
315,KOLKATA,RAIPUR,7331,7172
316,KOLKATA,RANCHI,15985,16220
317,KOLKATA,SHILLONG,592,565
318,KOLKATA,SILCHAR,9079,10038
319,KOLKATA,SRINAGAR,0,433
320,KOLKATA,SURAT,3617,4469
321,KOLKATA,TRIVANDRUM,478,1464
322,KOLKATA,VARANASI,3297,4324
323,KOLKATA,VISAKHAPATNAM,6925,8429
324,KOZHIKODE,CHENNAI,1832,1838
325,KOZHIKODE,DELHI,491,557
326,KOZHIKODE,KOCHI,468,814
327,KOZHIKODE,TRIVANDRUM,1926,1315
328,LEH,SRINAGAR,574,291
329,LUCKNOW,CHENNAI,742,637
330,LUCKNOW,PATNA,6559,5014
331,LUCKNOW,PUNE,1954,1658
332,MADURAI,CHENNAI,29523,29969
333,MADURAI,TIRUPATI,0,4
334,MANGALORE,BELGAUM,51,68
335,MANGALORE,CHENNAI,225,253
336,MANGALORE,PATNA,75,57
337,MANGALORE,VARANASI,49,0
338,MUMBAI,AURANGABAD,7937,8680
339,MUMBAI,BAGDOGRA,3785,2904
340,MUMBAI,BELGAUM,2101,2087
341,MUMBAI,CHANDIGARH,21843,20229
342,MUMBAI,CHENNAI,101774,95309
343,MUMBAI,COIMBATORE,20540,19189
344,MUMBAI,"DEHRA DUN",5329,5244
345,MUMBAI,DELHI,302225,284048
346,MUMBAI,DIU,950,896
347,MUMBAI,GOA,107926,106056
348,MUMBAI,GUWAHATI,8599,8708
349,MUMBAI,HYDERABAD,100719,94694
350,MUMBAI,INDORE,28463,27070
351,MUMBAI,JABALPUR,2252,2185
352,MUMBAI,JAIPUR,45018,40566
353,MUMBAI,JAMMU,8506,1770
354,MUMBAI,JAMNAGAR,2927,2821
355,MUMBAI,JODHPUR,9216,8377
356,MUMBAI,KANDLA,2316,2304
357,MUMBAI,KOCHI,53202,50410
358,MUMBAI,KOLKATA,87859,76466
359,MUMBAI,KOZHIKODE,12119,11458
360,MUMBAI,LUCKNOW,32411,27327
361,MUMBAI,MADURAI,5025,4767
362,MUMBAI,MANGALORE,32896,32032
363,MUMBAI,NAGPUR,28364,29054
364,MUMBAI,PATNA,21157,10436
365,MUMBAI,PORBANDAR,2294,2154
366,MUMBAI,"PORT BLAIR",3331,3285
367,MUMBAI,PUNE,2115,2767
368,MUMBAI,RAIPUR,19281,16451
369,MUMBAI,RAJKOT,11970,11467
370,MUMBAI,RANCHI,1559,8188
371,MUMBAI,SHIRDI,1126,1083
372,MUMBAI,SRINAGAR,997,8578
373,MUMBAI,SURAT,2635,2935
374,MUMBAI,TIRUPATI,1380,1071
375,MUMBAI,TRIVANDRUM,13048,12525
376,MUMBAI,UDAIPUR,22129,21760
377,MUMBAI,VARANASI,19649,18284
378,MUMBAI,VISAKHAPATNAM,7620,8260
379,NAGPUR,PUNE,12732,13098
380,NAGPUR,RAIPUR,0,42
381,PATNA,RAIPUR,438,539
382,PATNA,SURAT,176,323
383,"PORT BLAIR",CHENNAI,27144,27232
384,"PORT BLAIR",VISAKHAPATNAM,578,572
385,PUDUCHERRY,VIJAYAWADA,0,21
386,PUNE,SRINAGAR,154,0
387,PUNE,VISAKHAPATNAM,0,25
388,RAIPUR,VISAKHAPATNAM,710,0
389,RANCHI,CHENNAI,34,0
390,RANCHI,NAGPUR,0,24
391,RANCHI,PATNA,2408,10349
392,TIRUPATI,VIJAYAWADA,760,775
393,TRIVANDRUM,UDAIPUR,49,34
394,VADODARA,CHENNAI,496,579
395,VADODARA,DELHI,18077,15573
396,VADODARA,HYDERABAD,580,535
397,VADODARA,KOLKATA,3,13
398,VADODARA,LUCKNOW,0,131
399,VADODARA,MANGALORE,163,0
400,VADODARA,MUMBAI,25817,22962
401,VIJAYAWADA,VISAKHAPATNAM,3253,3258
