S.No.,"CITY 1","CITY 2","PASSENGERS TO CITY 2","PASSENGERS FROM CITY 2"
91,CHENNAI,VISAKHAPATNAM,13907,13577
92,COIMBATORE,AGARTALA,65,71
93,COIMBATORE,CHENNAI,32059,30754
94,COIMBATORE,DELHI,8494,7477
95,COIMBATORE,HYDERABAD,12918,12842
96,COIMBATORE,TIRUPATI,27,0
97,COIMBATORE,VISAKHAPATNAM,356,224
98,CUDDAPAH,HYDERABAD,0,54
99,CUDDAPAH,TIRUPATI,54,0
100,CUDDAPAH,VIJAYAWADA,166,173
101,"DEHRA DUN",CHENNAI,323,0
102,"DEHRA DUN",DELHI,27213,26727
103,"DEHRA DUN",HYDERABAD,547,673
104,"DEHRA DUN",MADURAI,5,0
105,DELHI,AGARTALA,2175,2176
106,DELHI,ALLAHABAD,1982,2014
107,DELHI,AURANGABAD,2851,3324
108,DELHI,BAGDOGRA,24401,26855
109,DELHI,CHANDIGARH,24979,25199
110,DELHI,CHENNAI,96918,105062
111,DELHI,DHARAMSALA,4986,4262
112,DELHI,DIBRUGARH,3271,2684
113,DELHI,DIMAPUR,689,691
114,DELHI,GAYA,2859,2448
115,DELHI,GOA,55066,55179
116,DELHI,GORAKHPUR,1507,1406
117,DELHI,GUWAHATI,50391,50376
118,DELHI,HYDERABAD,92403,95620
119,DELHI,IMPHAL,4560,6059
120,DELHI,INDORE,24201,25511
121,DELHI,JABALPUR,3773,3955
122,DELHI,JAIPUR,34208,32953
123,DELHI,JAMMU,24197,21118
124,DELHI,JODHPUR,4825,4883
125,DELHI,KHAJURAHO,230,138
126,DELHI,KULLU,943,772
127,DELHI,LEH,21106,22732
128,DELHI,LUCKNOW,82721,81528
129,DELHI,MADURAI,492,494
130,DELHI,MANGALORE,737,697
131,DELHI,NAGPUR,15121,16130
132,DELHI,PANTNAGAR,538,541
133,DELHI,PATNA,52000,52135
134,DELHI,"PORT BLAIR",2723,3125
135,DELHI,PUNE,89659,91100
136,DELHI,RAIPUR,19853,20021
137,DELHI,RAJKOT,1032,1138
138,DELHI,RANCHI,21470,21368
139,DELHI,SRINAGAR,30074,52294
140,DELHI,SURAT,6001,5465
141,DELHI,TIRUPATI,2035,1766
142,DELHI,TRIVANDRUM,10181,11723
143,DELHI,UDAIPUR,17411,17073
144,DELHI,VARANASI,36811,36950
145,DELHI,VIJAYAWADA,6373,6555
146,DELHI,VISAKHAPATNAM,12193,12023
147,DIBRUGARH,DIMAPUR,11,11
148,DIBRUGARH,GUWAHATI,1930,1148
149,GAYA,VARANASI,91,0
150,GOA,CHENNAI,5811,6016
151,GOA,HYDERABAD,12420,11806
152,GOA,INDORE,3552,3494
153,GOA,LUCKNOW,49,54
154,GOA,MADURAI,18,19
155,GOA,PATNA,518,440
156,GOA,PUNE,6882,6901
157,GOA,RAIPUR,1189,1117
158,GOA,VARANASI,413,404
159,GUWAHATI,AGARTALA,6887,7495
160,GUWAHATI,BAGDOGRA,3901,2178
161,GUWAHATI,CHENNAI,6029,6035
162,GUWAHATI,GOA,175,275
163,GUWAHATI,HYDERABAD,294,265
164,GUWAHATI,IMPHAL,15529,16950
165,GUWAHATI,JAIPUR,802,938
166,GUWAHATI,JORHAT,296,696
167,GUWAHATI,LILABARI,162,215
168,GUWAHATI,SILCHAR,1750,1731
169,HYDERABAD,AGARTALA,131,166
170,HYDERABAD,AURANGABAD,1679,1706
171,HYDERABAD,CHANDIGARH,565,826
172,HYDERABAD,CHENNAI,48336,49070
173,HYDERABAD,INDORE,3743,3908
174,HYDERABAD,JABALPUR,413,474
175,HYDERABAD,JAIPUR,8579,8708
176,HYDERABAD,LUCKNOW,3717,3582
177,HYDERABAD,MADURAI,2221,2205
178,HYDERABAD,MANGALORE,845,886
179,HYDERABAD,NAGPUR,2360,3000
180,HYDERABAD,PUNE,13496,13915
181,HYDERABAD,RAIPUR,5127,5917
182,HYDERABAD,RAJAHMUNDRY,8339,8423
183,HYDERABAD,TIRUPATI,18439,18294
184,HYDERABAD,TRIVANDRUM,1178,1746
185,HYDERABAD,UDAIPUR,0,116
186,HYDERABAD,VARANASI,5472,5751
187,HYDERABAD,VIJAYAWADA,10444,11269
188,HYDERABAD,VISAKHAPATNAM,35995,37356
189,IMPHAL,AGARTALA,873,665
190,IMPHAL,PUNE,0,249
191,INDORE,CHENNAI,622,669
192,INDORE,NAGPUR,1729,1436
193,INDORE,PUNE,2845,3256
194,INDORE,RAIPUR,1818,1653
195,INDORE,SRINAGAR,1,2
196,JAIPUR,CHENNAI,3831,4055
197,JAIPUR,PUNE,9670,9586
198,JAIPUR,SRINAGAR,90,148
199,JAIPUR,UDAIPUR,1701,1473
200,JAMMU,LEH,1336,1472
201,JAMMU,SRINAGAR,21046,19220
202,KHAJURAHO,VARANASI,1449,1151
203,KOCHI,CHANDIGARH,374,354
204,KOCHI,CHENNAI,25387,24907
205,KOCHI,DELHI,32232,32768
206,KOCHI,HYDERABAD,15440,14816
207,KOCHI,"PORT BLAIR",195,0
208,KOCHI,PUNE,4996,5332
209,KOCHI,TRIVANDRUM,3921,3550
210,KOLKATA,AGARTALA,31481,35067
211,KOLKATA,BAGDOGRA,16232,18984
212,KOLKATA,CHENNAI,38717,41963
213,KOLKATA,COIMBATORE,754,1028
214,KOLKATA,DELHI,114357,118783
215,KOLKATA,DIBRUGARH,7325,6965
216,KOLKATA,DIMAPUR,4255,4568
217,KOLKATA,GOA,3325,3515
218,KOLKATA,GUWAHATI,37348,36780
219,KOLKATA,HYDERABAD,25297,24765
220,KOLKATA,IMPHAL,7115,7864
221,KOLKATA,INDORE,1247,1250
222,KOLKATA,JAIPUR,7978,7891
223,KOLKATA,JORHAT,1511,1048
224,KOLKATA,KOCHI,1071,1106
225,KOLKATA,LUCKNOW,4574,4571
226,KOLKATA,NAGPUR,3969,4178
227,KOLKATA,PATNA,6785,7207
228,KOLKATA,"PORT BLAIR",17605,16132
229,KOLKATA,PUNE,7843,7605
230,KOLKATA,RAIPUR,3181,3604
231,KOLKATA,RANCHI,3192,3200
232,KOLKATA,SHILLONG,437,374
233,KOLKATA,SILCHAR,4171,4308
234,KOLKATA,TRIVANDRUM,327,311
235,KOLKATA,UDAIPUR,140,145
236,KOLKATA,VARANASI,2023,2654
237,KOLKATA,VISAKHAPATNAM,1918,2423
238,KOZHIKODE,CHENNAI,1845,1897
239,KOZHIKODE,DELHI,1041,1367
240,KOZHIKODE,KOCHI,401,79
241,KOZHIKODE,TRIVANDRUM,638,559
242,LEH,SRINAGAR,5594,392
243,LUCKNOW,CHENNAI,698,619
244,LUCKNOW,PATNA,2670,2914
245,LUCKNOW,PUNE,1213,1310
246,MADURAI,CHENNAI,21415,21171
247,MANGALORE,BELGAUM,36,37
248,MANGALORE,CHENNAI,448,0
249,MUMBAI,AGARTALA,418,539
250,MUMBAI,AURANGABAD,8501,9045
251,MUMBAI,BAGDOGRA,642,481
252,MUMBAI,BELGAUM,2217,2227
253,MUMBAI,CHANDIGARH,28556,28343
254,MUMBAI,CHENNAI,94619,99814
255,MUMBAI,COIMBATORE,19876,21404
256,MUMBAI,"DEHRA DUN",3907,3692
257,MUMBAI,DELHI,269910,275326
258,MUMBAI,DIU,538,612
259,MUMBAI,GOA,104686,107069
260,MUMBAI,GUWAHATI,6081,6828
261,MUMBAI,GWALIOR,584,557
262,MUMBAI,HYDERABAD,93945,98847
263,MUMBAI,INDORE,23878,26098
264,MUMBAI,JABALPUR,2207,2169
265,MUMBAI,JAIPUR,47132,48121
266,MUMBAI,JAMMU,4260,1266
267,MUMBAI,JAMNAGAR,4194,3990
268,MUMBAI,JODHPUR,6672,6378
269,MUMBAI,KOCHI,57042,59623
270,MUMBAI,KOLKATA,66744,64301
271,MUMBAI,KOZHIKODE,11933,13033
272,MUMBAI,LEH,3605,0
273,MUMBAI,LUCKNOW,27791,25346
274,MUMBAI,MADURAI,2970,2610
275,MUMBAI,MANGALORE,24758,24561
276,MUMBAI,NAGPUR,28487,29422
277,MUMBAI,PATNA,7937,4154
278,MUMBAI,PUNE,1986,2811
279,MUMBAI,RAIPUR,16275,15519
280,MUMBAI,RAJKOT,16783,15683
281,MUMBAI,RANCHI,3578,8213
282,MUMBAI,SRINAGAR,1352,8901
283,MUMBAI,SURAT,429,711
284,MUMBAI,TRIVANDRUM,12606,13822
285,MUMBAI,UDAIPUR,20118,20612
286,MUMBAI,VARANASI,17183,16225
287,MUMBAI,VISAKHAPATNAM,8105,8815
288,NAGPUR,PUNE,11973,12055
289,NAGPUR,RAIPUR,37,0
290,NAGPUR,SRINAGAR,4,1
291,"PORT BLAIR",CHENNAI,15899,15042
292,"PORT BLAIR",VISAKHAPATNAM,620,587
293,PUNE,RAIPUR,395,382
294,PUNE,SRINAGAR,34,53
295,PUNE,TRIVANDRUM,737,561
296,RAIPUR,VISAKHAPATNAM,574,0
297,RANCHI,PATNA,2419,9725
298,SILCHAR,TEZPUR,184,181
299,TIRUPATI,VIJAYAWADA,2092,2336
300,TIRUPATI,VISAKHAPATNAM,721,689
301,VADODARA,BENGALURU,3756,3575
302,VADODARA,CHENNAI,632,709
303,VADODARA,DELHI,14333,15652
304,VADODARA,GOA,1921,2118
305,VADODARA,HYDERABAD,260,407
306,VADODARA,KOLKATA,890,0
307,VADODARA,LUCKNOW,197,238
308,VADODARA,MUMBAI,25810,22203
309,VIJAYAWADA,VISAKHAPATNAM,2357,2174
