S.No.,"CITY 1","CITY 2","PASSENGERS TO CITY 2","PASSENGERS FROM CITY 2"
185,HYDERABAD,PUNE,11932,13188
186,HYDERABAD,RAIPUR,6459,6543
187,HYDERABAD,RAJAHMUNDRY,9492,9119
188,HYDERABAD,TIRUPATI,16206,16481
189,HYDERABAD,TRIVANDRUM,1170,1990
190,HYDERABAD,UDAIPUR,155,77
191,HYDERABAD,VARANASI,8965,8128
192,HYDERABAD,VIJAYAWADA,9546,8500
193,HYDERABAD,VISAKHAPATNAM,31691,31301
194,IMPHAL,AGARTALA,1128,1097
195,IMPHAL,PUNE,0,287
196,INDORE,CHENNAI,608,671
197,INDORE,NAGPUR,1981,1604
198,INDORE,PUNE,2246,3120
199,INDORE,RAIPUR,2481,2390
200,JAIPUR,CHENNAI,5643,5722
201,JAIPUR,PUNE,7834,9875
202,JAIPUR,SRINAGAR,80,0
203,JAIPUR,UDAIPUR,2818,2573
204,JAMMU,LEH,1230,1532
205,JAMMU,SRINAGAR,19133,16150
206,KHAJURAHO,VARANASI,3456,1724
207,KOCHI,CHANDIGARH,24,23
208,KOCHI,CHENNAI,23842,23682
209,KOCHI,DELHI,31667,31699
210,KOCHI,GOA,0,2
211,KOCHI,HYDERABAD,21282,21588
212,KOCHI,"PORT BLAIR",280,0
213,KOCHI,PUNE,5234,5767
214,KOCHI,TRIVANDRUM,3195,2845
215,KOLKATA,AGARTALA,34068,37389
216,KOLKATA,BAGDOGRA,23565,23992
217,KOLKATA,CHANDIGARH,5,10
218,KOLKATA,CHENNAI,48330,52009
219,KOLKATA,COIMBATORE,565,650
220,KOLKATA,DELHI,120433,133492
221,KOLKATA,DIBRUGARH,7522,7306
222,KOLKATA,DIMAPUR,5274,5081
223,KOLKATA,GAYA,441,713
224,KOLKATA,GOA,4852,5595
225,KOLKATA,GORAKHPUR,1876,1772
226,KOLKATA,GUWAHATI,46581,47099
227,KOLKATA,HYDERABAD,28427,31987
228,KOLKATA,IMPHAL,12109,11479
229,KOLKATA,INDORE,1504,1708
230,KOLKATA,JAIPUR,10799,11121
231,KOLKATA,JORHAT,1508,1122
232,KOLKATA,KOCHI,1039,937
233,KOLKATA,LUCKNOW,7268,6988
234,KOLKATA,NAGPUR,4740,5007
235,KOLKATA,PATNA,7777,7753
236,KOLKATA,"PORT BLAIR",23159,23744
237,KOLKATA,PUNE,7145,7853
238,KOLKATA,RAIPUR,3056,3617
239,KOLKATA,RANCHI,4228,4037
240,KOLKATA,SHILLONG,686,691
241,KOLKATA,SILCHAR,6433,5778
242,KOLKATA,TRIVANDRUM,117,173
243,KOLKATA,UDAIPUR,173,79
244,KOLKATA,VARANASI,3607,4378
245,KOLKATA,VISAKHAPATNAM,5551,7006
246,KOZHIKODE,CHENNAI,2090,2024
247,KOZHIKODE,DELHI,1191,1200
248,KOZHIKODE,KOCHI,532,143
249,KOZHIKODE,TRIVANDRUM,620,325
250,LEH,SRINAGAR,518,289
251,LUCKNOW,CHENNAI,488,570
252,LUCKNOW,PATNA,3769,3768
253,LUCKNOW,PUNE,761,1575
254,LUCKNOW,VARANASI,30,15
255,MADURAI,CHENNAI,19973,21725
256,MANGALORE,BELGAUM,23,42
257,MANGALORE,CHENNAI,492,0
258,MUMBAI,AGARTALA,513,804
259,MUMBAI,AURANGABAD,8249,7993
260,MUMBAI,BAGDOGRA,1596,817
261,MUMBAI,BELGAUM,2254,1989
262,MUMBAI,CHANDIGARH,30984,25285
263,MUMBAI,CHENNAI,93126,86267
264,MUMBAI,COIMBATORE,19730,18007
265,MUMBAI,"DEHRA DUN",5010,4291
266,MUMBAI,DELHI,288071,249092
267,MUMBAI,DIU,679,618
268,MUMBAI,GOA,95760,92384
269,MUMBAI,GUWAHATI,8356,8124
270,MUMBAI,GWALIOR,746,631
271,MUMBAI,HYDERABAD,90466,78596
272,MUMBAI,INDORE,25366,21885
273,MUMBAI,JABALPUR,2267,2013
274,MUMBAI,JAIPUR,43852,39306
275,MUMBAI,JAMMU,6581,1826
276,MUMBAI,JAMNAGAR,3178,3231
277,MUMBAI,JODHPUR,6257,5441
278,MUMBAI,KOCHI,52661,48232
279,MUMBAI,KOLKATA,77241,63421
280,MUMBAI,KOZHIKODE,10657,10214
281,MUMBAI,LUCKNOW,28304,23932
282,MUMBAI,MADURAI,2799,2575
283,MUMBAI,MANGALORE,24119,22052
284,MUMBAI,NAGPUR,28410,26242
285,MUMBAI,PATNA,10068,2770
286,MUMBAI,"PORT BLAIR",1884,1270
287,MUMBAI,PUNE,2033,2451
288,MUMBAI,RAIPUR,19077,14509
289,MUMBAI,RAJKOT,16327,14828
290,MUMBAI,RANCHI,2791,8261
291,MUMBAI,SRINAGAR,969,4496
292,MUMBAI,SURAT,365,579
293,MUMBAI,TRIVANDRUM,14845,14416
294,MUMBAI,UDAIPUR,23700,21268
295,MUMBAI,VARANASI,19122,16284
296,MUMBAI,VISAKHAPATNAM,7869,7590
297,NAGPUR,PUNE,10713,11684
298,NAGPUR,RAIPUR,53,0
299,"PORT BLAIR",CHENNAI,20485,22397
300,"PORT BLAIR",VISAKHAPATNAM,736,646
301,PUNE,RAIPUR,881,0
302,PUNE,SRINAGAR,64,0
303,PUNE,TRIVANDRUM,569,385
304,RAIPUR,VISAKHAPATNAM,459,0
305,RANCHI,NAGPUR,0,1
306,RANCHI,PATNA,2379,9649
307,SILCHAR,TEZPUR,0,657
308,TIRUPATI,VIJAYAWADA,1380,1905
309,TIRUPATI,VISAKHAPATNAM,783,821
310,VADODARA,BENGALURU,2413,2327
311,VADODARA,CHENNAI,663,509
312,VADODARA,DELHI,18244,16056
313,VADODARA,GOA,783,894
314,VADODARA,HYDERABAD,376,351
315,VADODARA,KOLKATA,637,0
316,VADODARA,LUCKNOW,179,105
317,VADODARA,MUMBAI,22907,19990
318,VIJAYAWADA,VISAKHAPATNAM,888,2554
