S.No.,"CITY 1","CITY 2","PASSENGERS TO CITY 2","PASSENGERS FROM CITY 2"
124,DELHI,PANTNAGAR,480,467
125,DELHI,PATNA,45567,40416
126,DELHI,"PORT BLAIR",3078,3068
127,DELHI,PUNE,75884,74926
128,DELHI,RAIPUR,16396,16908
129,DELHI,RAJKOT,1752,1788
130,DELHI,RANCHI,16805,16362
131,DELHI,SRINAGAR,69023,70829
132,DELHI,SURAT,1707,1732
133,DELHI,TIRUPATI,1508,1141
134,DELHI,TRIVANDRUM,8227,7549
135,DELHI,UDAIPUR,7441,7646
136,DELHI,VARANASI,29132,26512
137,DELHI,VIJAYAWADA,3948,3693
138,DELHI,VISAKHAPATNAM,10719,9548
139,DIBRUGARH,DIMAPUR,4,0
140,DIBRUGARH,GUWAHATI,1934,1701
141,DIU,PORBANDAR,8,0
142,GAYA,VARANASI,4,0
143,GOA,CHENNAI,4284,2696
144,GOA,HYDERABAD,6532,6592
145,GOA,INDORE,468,0
146,GOA,JAIPUR,0,218
147,GOA,PUNE,3547,3487
148,GOA,SRINAGAR,134,0
149,GUWAHATI,AGARTALA,7684,8189
150,GUWAHATI,BAGDOGRA,3396.0000001,1042
151,GUWAHATI,CHENNAI,4620,5448
152,GUWAHATI,HYDERABAD,796,1142
153,GUWAHATI,IMPHAL,7575,8428
154,GUWAHATI,JAIPUR,1408,1718
155,GUWAHATI,JORHAT,305,387
156,GUWAHATI,LILABARI,135,105
157,GUWAHATI,SILCHAR,2571,2749
158,HYDERABAD,AGARTALA,196,182
159,HYDERABAD,CHANDIGARH,1327,1351
160,HYDERABAD,CHENNAI,43794,41778
161,HYDERABAD,INDORE,4473,4651
162,HYDERABAD,JAIPUR,3422,4307
163,HYDERABAD,LUCKNOW,4838,5390
164,HYDERABAD,MADURAI,1898,2318
165,HYDERABAD,MANGALORE,859,249
166,HYDERABAD,PUNE,11062,10300
167,HYDERABAD,RAIPUR,5704,5462
168,HYDERABAD,RAJAHMUNDRY,5132,5191
169,HYDERABAD,TIRUPATI,10703,9735
170,HYDERABAD,TRIVANDRUM,2539,2670
171,HYDERABAD,VARANASI,1956,1700
172,HYDERABAD,VIJAYAWADA,4210,4748
173,HYDERABAD,VISAKHAPATNAM,28926,29145
174,IMPHAL,AGARTALA,1247,1039
175,IMPHAL,PUNE,0,143
176,INDORE,CHENNAI,697,682
177,INDORE,JAIPUR,0,349
178,INDORE,LUCKNOW,601,328
179,INDORE,NAGPUR,1409,1368
180,INDORE,PUNE,3644,3520
181,INDORE,RAIPUR,2960,2719
182,INDORE,SRINAGAR,267,265
183,JAIPUR,CHENNAI,2907,2902
184,JAIPUR,PUNE,4772,4259
185,JAMMU,LEH,1017,925
186,JAMMU,SRINAGAR,20131,15302
187,KHAJURAHO,VARANASI,426,200
188,KOCHI,CHENNAI,18498,20061
189,KOCHI,DELHI,17118,22701
190,KOCHI,HYDERABAD,12769,13143
191,KOCHI,PUNE,5976,5486
192,KOCHI,TRIVANDRUM,2874,2712
193,KOLKATA,AGARTALA,24188,26034
194,KOLKATA,BAGDOGRA,18589,17588
195,KOLKATA,CHENNAI,27467,27124
196,KOLKATA,COIMBATORE,1448,1660
197,KOLKATA,DELHI,80094,88056
198,KOLKATA,DIBRUGARH,7657,6733
199,KOLKATA,DIMAPUR,3214,2648
200,KOLKATA,DURGAPUR,84,76
201,KOLKATA,GOA,2385,1865
202,KOLKATA,GUWAHATI,33851,32291
203,KOLKATA,HYDERABAD,17067,16845
204,KOLKATA,IMPHAL,9935,8971
205,KOLKATA,INDORE,1754,1843
206,KOLKATA,JAIPUR,6195,7231
207,KOLKATA,JORHAT,1933,1720
208,KOLKATA,KOCHI,1510,1634
209,KOLKATA,LUCKNOW,3670,3800
210,KOLKATA,NAGPUR,6887,7617
211,KOLKATA,PATNA,7162,6569
212,KOLKATA,"PORT BLAIR",14606,16616
213,KOLKATA,PUNE,8181,8471
214,KOLKATA,RAIPUR,3454,3666
215,KOLKATA,RANCHI,4865,4770
216,KOLKATA,SHILLONG,626,568
217,KOLKATA,SILCHAR,5702,5973
218,KOLKATA,TRIVANDRUM,1145,1171
219,KOLKATA,VARANASI,1611,1764
220,KOLKATA,VISAKHAPATNAM,1885,2151
221,KOZHIKODE,CHENNAI,2078,2007
222,KOZHIKODE,COIMBATORE,195,217
223,KOZHIKODE,DELHI,1722,2558
224,KOZHIKODE,KOCHI,527,303
225,KOZHIKODE,TRIVANDRUM,667,287
226,LEH,SRINAGAR,441,442
227,LUCKNOW,PATNA,3454,2741
228,LUCKNOW,PUNE,901,918
229,LUCKNOW,VARANASI,0,12
230,MADURAI,CHENNAI,16120,16684
231,MANGALORE,CHENNAI,881,809
232,MUMBAI,ALLAHABAD,491,204
233,MUMBAI,AURANGABAD,7117,7588
234,MUMBAI,BAGDOGRA,6038,5805
235,MUMBAI,BELGAUM,2102,2104
236,MUMBAI,CHANDIGARH,34040,33638
237,MUMBAI,CHENNAI,86634,81427
238,MUMBAI,COIMBATORE,15813,15502
239,MUMBAI,"DEHRA DUN",1910,1734
240,MUMBAI,DELHI,264917,270727
241,MUMBAI,DIU,1177,1025
242,MUMBAI,GOA,69865,69169
243,MUMBAI,GUWAHATI,8298,7876
244,MUMBAI,GWALIOR,234,371
245,MUMBAI,HYDERABAD,81038,79627
246,MUMBAI,INDORE,29085,33713
247,MUMBAI,JABALPUR,2224,2138
248,MUMBAI,JAIPUR,28365,32722
249,MUMBAI,JAMMU,3748,5454
250,MUMBAI,JAMNAGAR,4152,4318
251,MUMBAI,JODHPUR,6404,6625
252,MUMBAI,KOCHI,50562,44199
253,MUMBAI,KOLKATA,72187,69072
254,MUMBAI,KOZHIKODE,10099,9080
255,MUMBAI,LUCKNOW,30825,28173
256,MUMBAI,MADURAI,1409,1368
257,MUMBAI,MANGALORE,22567,22605
258,MUMBAI,NAGPUR,27213,29164
259,MUMBAI,PATNA,11185,5656
260,MUMBAI,PORBANDAR,477,611
261,MUMBAI,PUNE,2056,2306
262,MUMBAI,RAIPUR,20220,19390
263,MUMBAI,RAJKOT,15380,15176
264,MUMBAI,RANCHI,3364,9266
265,MUMBAI,SRINAGAR,14917,10627
266,MUMBAI,TRIVANDRUM,12675,12320
267,MUMBAI,UDAIPUR,10319,10156
268,MUMBAI,VARANASI,11564,10373
269,MUMBAI,VISAKHAPATNAM,4827,6189
270,NAGPUR,PUNE,11403,10009
271,NAGPUR,RAIPUR,184,0
272,NAGPUR,SRINAGAR,227,250
273,"PORT BLAIR",CHENNAI,20665,19234
274,"PORT BLAIR",VISAKHAPATNAM,618,526
275,RAIPUR,VISAKHAPATNAM,312,0
276,RANCHI,NAGPUR,30,0
277,RANCHI,PATNA,1867,5614
278,SILCHAR,TEZPUR,108,73
279,TIRUPATI,VISAKHAPATNAM,1357,1629
280,VADODARA,BENGALURU,513,0
281,VADODARA,CHENNAI,1106,1012
282,VADODARA,DELHI,20610,17724
283,VADODARA,HYDERABAD,780,531
284,VADODARA,MUMBAI,21960,18147
