S.No.,"CITY 1","CITY 2","PASSENGERS TO CITY 2","PASSENGERS FROM CITY 2"
231,LUCKNOW,PATNA,3134,2871
232,LUCKNOW,PUNE,1086,970
233,MADURAI,CHENNAI,15049,15123
234,MANGALORE,CHENNAI,432,596
235,MUMBAI,ALLAHABAD,375,254
236,MUMBAI,AURANGABAD,6393,6345
237,MUMBAI,BAGDOGRA,3141,4260
238,MUMBAI,BELGAUM,1990,1898
239,MUMBAI,CHANDIGARH,26055,29971
240,MUMBAI,CHENNAI,77840,74824
241,MUMBAI,COIMBATORE,12959,13707
242,MUMBAI,"DEHRA DUN",1286,1431
243,MUMBAI,DELHI,214142,248419.0000001
244,MUMBAI,DIU,616,621
245,MUMBAI,GOA,66926,73047
246,MUMBAI,GUWAHATI,6255,7281
247,MUMBAI,GWALIOR,232,418
248,MUMBAI,HYDERABAD,76647,72458
249,MUMBAI,INDORE,27825,31148
250,MUMBAI,JABALPUR,2112,2190
251,MUMBAI,JAIPUR,26281,27031
252,MUMBAI,JAMMU,3352,4884
253,MUMBAI,JAMNAGAR,3389,3031
254,MUMBAI,JODHPUR,6136,5862
255,MUMBAI,KOCHI,35971,37923
256,MUMBAI,KOLKATA,59351,66193
257,MUMBAI,KOZHIKODE,8570,6958
258,MUMBAI,LUCKNOW,27250,30128
259,MUMBAI,MADURAI,1306,1220
260,MUMBAI,MANGALORE,19221,19830
261,MUMBAI,NAGPUR,26135,27465
262,MUMBAI,PATNA,6984,5152
263,MUMBAI,PORBANDAR,607,441
264,MUMBAI,PUNE,2269,2690
265,MUMBAI,RAIPUR,18058,18850
266,MUMBAI,RAJKOT,14236,13489
267,MUMBAI,RANCHI,3026,8518
268,MUMBAI,SRINAGAR,10063,9961
269,MUMBAI,TRIVANDRUM,9722,10715
270,MUMBAI,UDAIPUR,9436,9216
271,MUMBAI,VARANASI,7764,10604
272,MUMBAI,VISAKHAPATNAM,4222,5440
273,NAGPUR,PUNE,9778,9339
274,NAGPUR,RAIPUR,173,0
275,NAGPUR,SRINAGAR,250,276
276,"PORT BLAIR",CHENNAI,14821,18231
277,"PORT BLAIR",VISAKHAPATNAM,614,748
278,RAIPUR,VISAKHAPATNAM,258,0
279,RANCHI,PATNA,1847,6340
280,SILCHAR,TEZPUR,67,235
281,TIRUPATI,VISAKHAPATNAM,1424,1475
282,VADODARA,BENGALURU,480,0
283,VADODARA,CHENNAI,670,684
284,VADODARA,DELHI,14441,16322
285,VADODARA,HYDERABAD,560,485
286,VADODARA,KOLKATA,388,0
287,VADODARA,MUMBAI,17683,17306
