S.No.,"CITY 1","CITY 2","PASSENGERS TO CITY 2","PASSENGERS FROM CITY 2"
84,BHUBANESWAR,KOLKATA,16193,15000
85,BHUBANESWAR,MUMBAI,17946,17924
86,BHUBANESWAR,"PORT BLAIR",74,0
87,BHUBANESWAR,VARANASI,949,869
88,BHUBANESWAR,VISAKHAPATNAM,735,729
89,BHUJ,DELHI,387,387
90,BHUJ,MUMBAI,6101,5815
91,CHANDIGARH,CHENNAI,498,540
92,CHANDIGARH,SRINAGAR,5935,5738
93,CHENNAI,PUNE,30011,30287
94,CHENNAI,RAIPUR,1385,1592
95,CHENNAI,SRINAGAR,545,277
96,CHENNAI,TIRUCHIRAPALLY,6352,6470
97,CHENNAI,TRIVANDRUM,10961,12049
98,CHENNAI,TUTICORIN,3996,3769
99,CHENNAI,VIJAYAWADA,2066,2203
100,CHENNAI,VISAKHAPATNAM,5047,4941
101,COIMBATORE,CHENNAI,24520,24043
102,COIMBATORE,DELHI,8560,7866
103,COIMBATORE,HYDERABAD,6830,6798
104,COIMBATORE,VIJAYAWADA,147,167
105,"DEHRA DUN",CHENNAI,224,0
106,"DEHRA DUN",DELHI,16213,16841
107,"DEHRA DUN",HYDERABAD,0,316
108,"DEHRA DUN",TRIVANDRUM,95,78
109,DELHI,AGARTALA,2173,2867
110,DELHI,ALLAHABAD,1738,1677
111,DELHI,AURANGABAD,3246,3932
112,DELHI,BAGDOGRA,25402,24842
113,DELHI,CHANDIGARH,22917,22786
114,DELHI,CHENNAI,87379,92938
115,DELHI,DHARAMSALA,3338,2997
116,DELHI,DIBRUGARH,4304,4091
117,DELHI,DIMAPUR,1090,1262
118,DELHI,DURGAPUR,502,547
119,DELHI,GAYA,3642,2569
120,DELHI,GOA,63508,65415
121,DELHI,GORAKHPUR,1365,1012
122,DELHI,GUWAHATI,39622,40162
123,DELHI,HYDERABAD,86844,88885
124,DELHI,IMPHAL,4934,5366
125,DELHI,INDORE,20050,21327
126,DELHI,JABALPUR,3246,3304
127,DELHI,JAIPUR,26871,26894
128,DELHI,JAMMU,26733,23704
129,DELHI,JODHPUR,5258,5192
130,DELHI,KHAJURAHO,634,743
131,DELHI,KULLU,745,618
132,DELHI,LEH,10026,7582
133,DELHI,LUCKNOW,69447,67345
134,DELHI,MADURAI,803,707
135,DELHI,MANGALORE,516,734
136,DELHI,NAGPUR,12633,13240
137,DELHI,PANTNAGAR,395,338
138,DELHI,PATNA,41251,39686
139,DELHI,"PORT BLAIR",4176,3517
140,DELHI,PUNE,75028,76913
141,DELHI,RAIPUR,16397,17216
142,DELHI,RAJKOT,1347,1497
143,DELHI,RANCHI,16617,15556
144,DELHI,SRINAGAR,45120,43489
145,DELHI,SURAT,5392,5143
146,DELHI,TIRUPATI,1136,988
147,DELHI,TRIVANDRUM,8345,9616
148,DELHI,UDAIPUR,19071,19803
149,DELHI,VARANASI,35622,36095
150,DELHI,VIJAYAWADA,3256,3191
151,DELHI,VISAKHAPATNAM,14772,15919
152,DIBRUGARH,DIMAPUR,4,3
153,DIBRUGARH,GUWAHATI,2311,1974
154,DIU,PORBANDAR,3,0
155,GAYA,VARANASI,366,0
156,GOA,CHENNAI,7010,6356
157,GOA,HYDERABAD,7113,7124
158,GOA,INDORE,525,545
159,GOA,LUCKNOW,119,60
160,GOA,PATNA,637,473
161,GOA,PUNE,3503,3509
162,GOA,TIRUPATI,14,0
163,GUWAHATI,AGARTALA,6817,7205
164,GUWAHATI,BAGDOGRA,3848,3924
165,GUWAHATI,CHENNAI,2516,2257
166,GUWAHATI,GOA,1036,1095
167,GUWAHATI,HYDERABAD,802,972
168,GUWAHATI,IMPHAL,14716,16256
169,GUWAHATI,JAIPUR,1257,1166
170,GUWAHATI,JORHAT,261,268
171,GUWAHATI,LILABARI,123,125
172,GUWAHATI,SILCHAR,2402,2494
173,HYDERABAD,AGARTALA,86,105
174,HYDERABAD,AURANGABAD,1616,1683
175,HYDERABAD,CHANDIGARH,613,605
176,HYDERABAD,CHENNAI,38625,39598
177,HYDERABAD,INDORE,4170,4276
178,HYDERABAD,JAIPUR,4333,4562
179,HYDERABAD,LUCKNOW,4208,3693
180,HYDERABAD,MADURAI,2068,2075
181,HYDERABAD,MANGALORE,1096,1058
182,HYDERABAD,PUNE,9670,9499
183,HYDERABAD,RAIPUR,5260,5226
184,HYDERABAD,RAJAHMUNDRY,8330,8794
185,HYDERABAD,TIRUPATI,15076,15527
186,HYDERABAD,TRIVANDRUM,1903,2396
187,HYDERABAD,UDAIPUR,0,156
188,HYDERABAD,VARANASI,5477,5156
189,HYDERABAD,VIJAYAWADA,7812,8000
190,HYDERABAD,VISAKHAPATNAM,28960,30249
191,IMPHAL,AGARTALA,990,1000
192,IMPHAL,PUNE,0,245
193,INDORE,CHENNAI,536,560
194,INDORE,JAIPUR,0,108
195,INDORE,LUCKNOW,186,425
196,INDORE,NAGPUR,1468,1427
197,INDORE,PUNE,2775,2817
198,INDORE,RAIPUR,2423,2167
199,INDORE,SRINAGAR,196,172
200,JAIPUR,CHENNAI,1649,1780
201,JAIPUR,PUNE,5861,5363
202,JAIPUR,UDAIPUR,1831,1580
203,JAMMU,LEH,1063,933
204,JAMMU,SRINAGAR,22742,15022
205,JODHPUR,PUNE,35,0
206,KHAJURAHO,VARANASI,4735,2969
207,KOCHI,CHANDIGARH,57,64
208,KOCHI,CHENNAI,18627,18892
209,KOCHI,DELHI,24283,24468
210,KOCHI,HYDERABAD,9697,9294
211,KOCHI,"PORT BLAIR",116,0
212,KOCHI,PUNE,6612,6368
213,KOCHI,TRIVANDRUM,3031,3692
214,KOLKATA,AGARTALA,25137,26343
215,KOLKATA,BAGDOGRA,14727,15121
216,KOLKATA,CHENNAI,32513,34826
217,KOLKATA,COIMBATORE,1467,1586
218,KOLKATA,DELHI,87778,89409
219,KOLKATA,DIBRUGARH,5927,5757
220,KOLKATA,DIMAPUR,2938,3096
221,KOLKATA,DURGAPUR,77,122
222,KOLKATA,GAYA,432,1130
223,KOLKATA,GOA,4023,3905
224,KOLKATA,GUWAHATI,34990,33343
225,KOLKATA,HYDERABAD,19330,19656
226,KOLKATA,IMPHAL,7533,8538
227,KOLKATA,INDORE,1595,1567
228,KOLKATA,JAIPUR,7624,8238
229,KOLKATA,JORHAT,1660,1587
230,KOLKATA,KOCHI,1661,1810
231,KOLKATA,LILABARI,167,135
232,KOLKATA,LUCKNOW,4092,3961
233,KOLKATA,NAGPUR,4454,4647
234,KOLKATA,PATNA,10343,9769
235,KOLKATA,"PORT BLAIR",15430,16242
236,KOLKATA,PUNE,9545,9177
237,KOLKATA,RAIPUR,2964,3388
238,KOLKATA,RANCHI,2841,2951
239,KOLKATA,SHILLONG,349,326
240,KOLKATA,SILCHAR,5834,5758
241,KOLKATA,TRIVANDRUM,974,1168
242,KOLKATA,UDAIPUR,80,124
243,KOLKATA,VARANASI,3353,3643
244,KOLKATA,VISAKHAPATNAM,1197,1412
245,KOZHIKODE,CHENNAI,1735,1725
246,KOZHIKODE,DELHI,1661,1407
247,KOZHIKODE,KOCHI,178,332
248,KOZHIKODE,TRIVANDRUM,636,173
249,LEH,SRINAGAR,459,460
250,LUCKNOW,PATNA,2332,2286
251,LUCKNOW,PUNE,1476,1837
252,MADURAI,CHENNAI,22615,22336
253,MANGALORE,BELGAUM,37,43
254,MANGALORE,CHENNAI,429,449
255,MUMBAI,AGARTALA,14,0
256,MUMBAI,AURANGABAD,7314,7550
257,MUMBAI,BAGDOGRA,1196,1009
258,MUMBAI,BELGAUM,2083,2009
259,MUMBAI,CHANDIGARH,27202,26227
260,MUMBAI,CHENNAI,89917,90740
261,MUMBAI,COIMBATORE,15121,15720
262,MUMBAI,"DEHRA DUN",1152,1072
263,MUMBAI,DELHI,270826,268047
264,MUMBAI,DIU,1654,1578
265,MUMBAI,GOA,98353,104093
266,MUMBAI,GUWAHATI,6850,6918
267,MUMBAI,GWALIOR,525,503
268,MUMBAI,HYDERABAD,76344,76189
269,MUMBAI,INDORE,29928,32028
270,MUMBAI,JABALPUR,1662,1620
271,MUMBAI,JAIPUR,38011,38496
272,MUMBAI,JAMMU,8232,1526
273,MUMBAI,JAMNAGAR,3616,3552
274,MUMBAI,JODHPUR,7671,7291
275,MUMBAI,KOCHI,44145,45689
276,MUMBAI,KOLKATA,64464,62769
277,MUMBAI,KOZHIKODE,8494,7942
278,MUMBAI,LUCKNOW,26993,24548
279,MUMBAI,MADURAI,2373,1983
280,MUMBAI,MANGALORE,19816,19263
281,MUMBAI,NAGPUR,27221,28886
282,MUMBAI,PATNA,9860,3604
283,MUMBAI,PORBANDAR,626,789
284,MUMBAI,PUNE,1880,2350
285,MUMBAI,RAIPUR,17553,17529
286,MUMBAI,RAJKOT,16151,16657
287,MUMBAI,RANCHI,2455,7716
288,MUMBAI,SRINAGAR,5052,10347
289,MUMBAI,SURAT,242,405
290,MUMBAI,TRIVANDRUM,10101,11466
291,MUMBAI,UDAIPUR,21085,21238
292,MUMBAI,VARANASI,15613,13930
293,MUMBAI,VISAKHAPATNAM,7971,8205
294,NAGPUR,PUNE,11453,11274
295,NAGPUR,RAIPUR,276,0
296,NAGPUR,SRINAGAR,157,242
297,"PORT BLAIR",CHENNAI,18029,18051
298,"PORT BLAIR",VISAKHAPATNAM,654,627
299,PUNE,SRINAGAR,105,71
300,PUNE,TIRUPATI,527,0
301,RAIPUR,VISAKHAPATNAM,353,0
302,RANCHI,PATNA,1951,5576
303,VADODARA,BENGALURU,653,0
304,VADODARA,CHENNAI,698,717
305,VADODARA,DELHI,16544,16504
306,VADODARA,HYDERABAD,793,733
307,VADODARA,KOLKATA,723,0
308,VADODARA,MUMBAI,23505,20608
309,VIJAYAWADA,VISAKHAPATNAM,467,404
