S.No.,"CITY 1","CITY 2","PASSENGERS TO CITY 2","PASSENGERS FROM CITY 2"
178,HYDERABAD,NAGPUR,2183,2379
179,HYDERABAD,"PORT BLAIR",14,4
180,HYDERABAD,PUNE,11274,12154
181,HYDERABAD,RAIPUR,5263,5649
182,HYDERABAD,RAJAHMUNDRY,7167,7480
183,HYDERABAD,TIRUPATI,17269,17415
184,HYDERABAD,TRIVANDRUM,1230,1740
185,HYDERABAD,UDAIPUR,0,57
186,HYDERABAD,VARANASI,5614,5674
187,HYDERABAD,VIJAYAWADA,8693,9552
188,HYDERABAD,VISAKHAPATNAM,28494,29259
189,IMPHAL,AGARTALA,895,831
190,IMPHAL,PUNE,0,247
191,INDORE,CHENNAI,510,638
192,INDORE,NAGPUR,1544,1363
193,INDORE,PUNE,2347,2728
194,INDORE,RAIPUR,1629,1568
195,JAIPUR,CHENNAI,3427,3863
196,JAIPUR,PUNE,8286,8174
197,JAIPUR,SRINAGAR,70,0
198,JAIPUR,UDAIPUR,1716,1567
199,JAMMU,LEH,1323,1402
200,JAMMU,SRINAGAR,23076,15186
201,KHAJURAHO,VARANASI,1033,760
202,KOCHI,CHANDIGARH,218,250
203,KOCHI,CHENNAI,23785,24216
204,KOCHI,DELHI,34460,33474
205,KOCHI,HYDERABAD,15659,15588
206,KOCHI,"PORT BLAIR",186,0
207,KOCHI,PUNE,5366,5724
208,KOCHI,TRIVANDRUM,4255,3643
209,KOLKATA,AGARTALA,35721,34617
210,KOLKATA,BAGDOGRA,19808,19913
211,KOLKATA,CHENNAI,39856,46004
212,KOLKATA,COIMBATORE,518,643
213,KOLKATA,DELHI,114124,124022
214,KOLKATA,DIBRUGARH,6569,6253
215,KOLKATA,DIMAPUR,4449,4355
216,KOLKATA,GAYA,50,86
217,KOLKATA,GOA,3545,3856
218,KOLKATA,GUWAHATI,40767,39256
219,KOLKATA,HYDERABAD,24875,28766
220,KOLKATA,IMPHAL,8351,8564
221,KOLKATA,INDORE,1261,1564
222,KOLKATA,JAIPUR,7056,7746
223,KOLKATA,JORHAT,1511,957
224,KOLKATA,KOCHI,864,1143
225,KOLKATA,LUCKNOW,4929,4957
226,KOLKATA,NAGPUR,4067,4261
227,KOLKATA,PATNA,6696,6868
228,KOLKATA,"PORT BLAIR",18443,18529
229,KOLKATA,PUNE,7067,7362
230,KOLKATA,RAIPUR,3106,3334
231,KOLKATA,RANCHI,3378,3641
232,KOLKATA,SHILLONG,652,567
233,KOLKATA,SILCHAR,4277,4100
234,KOLKATA,TRIVANDRUM,131,458
235,KOLKATA,UDAIPUR,85,61
236,KOLKATA,VARANASI,1925,2201
237,KOLKATA,VISAKHAPATNAM,3205,4584
238,KOZHIKODE,CHENNAI,1882,1909
239,KOZHIKODE,DELHI,1833,2012
240,KOZHIKODE,KOCHI,532,143
241,KOZHIKODE,TRIVANDRUM,620,325
242,LEH,SRINAGAR,4831,310
243,LUCKNOW,CHENNAI,529,728
244,LUCKNOW,PATNA,2647,2970
245,LUCKNOW,PUNE,682,960
246,MADURAI,CHENNAI,21354,21249
247,MANGALORE,BELGAUM,21,21
248,MANGALORE,CHENNAI,474,0
249,MUMBAI,AGARTALA,460,571
250,MUMBAI,AURANGABAD,7948,8864
251,MUMBAI,BAGDOGRA,997,680
252,MUMBAI,BELGAUM,2211,2211
253,MUMBAI,CHANDIGARH,28468,27730
254,MUMBAI,CHENNAI,91710,99265
255,MUMBAI,COIMBATORE,19512,20908
256,MUMBAI,"DEHRA DUN",4063,3609
257,MUMBAI,DELHI,272434,272187
258,MUMBAI,DIU,617,534
259,MUMBAI,GOA,107248,107358
260,MUMBAI,GUWAHATI,6940,6288
261,MUMBAI,GWALIOR,529,524
262,MUMBAI,HYDERABAD,83897,93361
263,MUMBAI,INDORE,22620,24276
264,MUMBAI,JABALPUR,2192,2199
265,MUMBAI,JAIPUR,45160,45509
266,MUMBAI,JAMMU,4435,1016
267,MUMBAI,JAMNAGAR,3516,3639
268,MUMBAI,JODHPUR,6731,6617
269,MUMBAI,KOCHI,54279,58542
270,MUMBAI,KOLKATA,70650,62334
271,MUMBAI,KOZHIKODE,11267,12591
272,MUMBAI,LEH,2697,0
273,MUMBAI,LUCKNOW,27923,25629
274,MUMBAI,MADURAI,2548,2419
275,MUMBAI,MANGALORE,22713,23370
276,MUMBAI,NAGPUR,26874,28464
277,MUMBAI,PATNA,8560,2914
278,MUMBAI,PUNE,2134,2640
279,MUMBAI,RAIPUR,16111,15076
280,MUMBAI,RAJKOT,16569,15290
281,MUMBAI,RANCHI,3361,8926
282,MUMBAI,SRINAGAR,994,6989
283,MUMBAI,SURAT,363,605
284,MUMBAI,TRIVANDRUM,13207,15978
285,MUMBAI,UDAIPUR,20791,20412
286,MUMBAI,VARANASI,18041,16631
287,MUMBAI,VISAKHAPATNAM,6797,8277
288,NAGPUR,PUNE,10908,10907
289,NAGPUR,RAIPUR,39,0
290,"PORT BLAIR",CHENNAI,15155,14801
291,"PORT BLAIR",VISAKHAPATNAM,657,658
292,PUNE,RAIPUR,371,385
293,PUNE,SRINAGAR,45,0
294,PUNE,TRIVANDRUM,578,514
295,RAIPUR,VISAKHAPATNAM,392,0
296,RANCHI,PATNA,1802,10327
297,SILCHAR,TEZPUR,142,120
298,TIRUPATI,VIJAYAWADA,1524,1856
299,TIRUPATI,VISAKHAPATNAM,873,812
300,VADODARA,BENGALURU,2724,2775
301,VADODARA,CHENNAI,366,421
302,VADODARA,DELHI,14719,15515
303,VADODARA,GOA,1151,1374
304,VADODARA,HYDERABAD,294,306
305,VADODARA,KOLKATA,601,0
306,VADODARA,LUCKNOW,128,98
307,VADODARA,MUMBAI,24592,20716
308,VIJAYAWADA,VISAKHAPATNAM,1505,1472
