S.No.,"CITY 1","CITY 2","PASSENGERS TO CITY 2","PASSENGERS FROM CITY 2"
82,BENGALURU,SRINAGAR,1778,2362
83,BENGALURU,TRIVANDRUM,27697,26710
84,BENGALURU,UDAIPUR,136,149
85,BENGALURU,VARANASI,5067,5216
86,BENGALURU,VIJAYAWADA,5890,5917
87,BENGALURU,VISAKHAPATNAM,20271,19757
88,BHATINDA,DELHI,762,748
89,BHAVNAGAR,MUMBAI,888,903
90,BHOPAL,DELHI,14537,14722
91,BHOPAL,LUCKNOW,1650,1232
92,BHOPAL,MUMBAI,13883,11753
93,BHOPAL,RAIPUR,1155,2186
94,BHUBANESWAR,BENGALURU,25341,25574
95,BHUBANESWAR,CHENNAI,5760,5924
96,BHUBANESWAR,COIMBATORE,157,283
97,BHUBANESWAR,DELHI,42343,45850
98,BHUBANESWAR,HYDERABAD,23489,22337
99,BHUBANESWAR,INDORE,70,0
100,BHUBANESWAR,KOLKATA,30233,28376
101,BHUBANESWAR,MADURAI,0,245
102,BHUBANESWAR,MUMBAI,21833,20450
103,BHUBANESWAR,RANCHI,3484,3731
104,BHUBANESWAR,SRINAGAR,0,5
105,BHUBANESWAR,VADODARA,0,80
106,BHUBANESWAR,VISAKHAPATNAM,1956,994
107,BHUJ,DELHI,375,433
108,BHUJ,MUMBAI,8240,8449
109,BIKANER,DELHI,1834,1817
110,CHANDIGARH,CHENNAI,813,1022
111,CHANDIGARH,JAIPUR,1546,1569
112,CHANDIGARH,KULLU,25,31
113,CHANDIGARH,LEH,480,883
114,CHANDIGARH,LUCKNOW,173,322
115,CHANDIGARH,PUNE,2165,1343
116,CHANDIGARH,SRINAGAR,3159,2805
117,CHANDIGARH,TRIVANDRUM,18,0
118,CHENNAI,MYSORE,1641,1556
119,CHENNAI,PATNA,1128,1176
120,CHENNAI,PUNE,42466,42740
121,CHENNAI,RAIPUR,1890,0
122,CHENNAI,RAJKOT,143,41
123,CHENNAI,SRINAGAR,21,0
124,CHENNAI,SURAT,267,276
125,CHENNAI,TIRUCHIRAPALLY,6788,5997
126,CHENNAI,TRIVANDRUM,16740,13534
127,CHENNAI,TUTICORIN,4459,4029
128,CHENNAI,VARANASI,931,0
129,CHENNAI,VIJAYAWADA,4529,4491
130,CHENNAI,VISAKHAPATNAM,10744,10947
131,COIMBATORE,AGARTALA,67,96
132,COIMBATORE,CHENNAI,39911,40135
133,COIMBATORE,DELHI,13468,15608
134,COIMBATORE,GOA,0,59
135,COIMBATORE,HYDERABAD,11705,11611
136,COIMBATORE,PUNE,2806,3194
137,COIMBATORE,VISAKHAPATNAM,577,680
138,CUDDAPAH,CHENNAI,1266,1317
139,CUDDAPAH,HYDERABAD,1586,1495
140,"DEHRA DUN",CHANDIGARH,0,12
141,"DEHRA DUN",CHENNAI,454,0
142,"DEHRA DUN",DELHI,31780,29626
143,"DEHRA DUN",HYDERABAD,645,523
144,"DEHRA DUN",JAIPUR,259,227
145,"DEHRA DUN",LUCKNOW,2383,2324
146,"DEHRA DUN",MADURAI,19,0
147,"DEHRA DUN",RAIPUR,37,0
148,"DEHRA DUN",SRINAGAR,1952,2560
149,DELHI,AGARTALA,2803,2331
150,DELHI,ALLAHABAD,1962,1928
151,DELHI,AURANGABAD,4223,4190
152,DELHI,BAGDOGRA,47134,43043
153,DELHI,CHANDIGARH,28457,28415
154,DELHI,CHENNAI,113772,108554
155,DELHI,DHARAMSALA,5950,5298
156,DELHI,DIBRUGARH,4948,2565
157,DELHI,DIMAPUR,1640,1344
158,DELHI,GAYA,2870,2180
159,DELHI,GOA,81864,78182
160,DELHI,GUWAHATI,61497,60847
161,DELHI,GWALIOR,626,625
162,DELHI,HYDERABAD,128562,119595
163,DELHI,IMPHAL,6835,3717
164,DELHI,INDORE,28978,28192
165,DELHI,JABALPUR,6089,5958
166,DELHI,JAIPUR,34041,32222
167,DELHI,JAISALMER,2267,2279
168,DELHI,JAMMU,36437,29185
169,DELHI,JODHPUR,11301,11134
170,DELHI,JORHAT,513,504
171,DELHI,KHAJURAHO,829,972
172,DELHI,KULLU,1204,693
173,DELHI,LEH,8489,17054
174,DELHI,LUCKNOW,90692,88519
175,DELHI,LUDHIANA,622,604
176,DELHI,MADURAI,5933,4273
177,DELHI,MANGALORE,4331,3561
178,DELHI,NAGPUR,28586,27935
179,DELHI,PANTNAGAR,338,394
180,DELHI,PATNA,59685,63585
181,DELHI,"PORT BLAIR",9958,8192
182,DELHI,PUNE,122194,114413
183,DELHI,RAIPUR,31789,30553
184,DELHI,RAJKOT,3615,2876
185,DELHI,RANCHI,54160,48616
186,DELHI,SILCHAR,1358,952
187,DELHI,SIMLA,679,278
188,DELHI,SRINAGAR,56554,61538
189,DELHI,SURAT,12933,12064
190,DELHI,TIRUPATI,1512,1257
191,DELHI,TRIVANDRUM,24165,24878
192,DELHI,UDAIPUR,26365,25952
193,DELHI,VARANASI,42716,43193
194,DELHI,VIJAYAWADA,6834,5887
195,DELHI,VISAKHAPATNAM,15394,12850
196,DIBRUGARH,GUWAHATI,4226,2022
197,DIBRUGARH,SILCHAR,134,153
198,GAYA,VARANASI,471,0
199,GOA,CHANDIGARH,0,3
200,GOA,CHENNAI,11484,12737
201,GOA,HYDERABAD,22832,23555
202,GOA,INDORE,4378,4232
203,GOA,JAIPUR,302,332
204,GOA,JAMMU,0,35
205,GOA,JODHPUR,62,286
206,GOA,LUCKNOW,0,959
207,GOA,MADURAI,267,0
208,GOA,NAGPUR,0,294
209,GOA,PATNA,839,1117
210,GOA,PUNE,5077,5050
211,GOA,RAIPUR,1053,999
212,GOA,SRINAGAR,0,138
213,GOA,SURAT,2683,3218
214,GOA,TIRUPATI,0,8
215,GOA,TRIVANDRUM,0,95
216,GOA,VARANASI,0,538
217,GUWAHATI,AGARTALA,9357,9772
218,GUWAHATI,BAGDOGRA,7304,9210
219,GUWAHATI,CHENNAI,9788,9740
220,GUWAHATI,GOA,197,503
221,GUWAHATI,HYDERABAD,4697,3646
222,GUWAHATI,IMPHAL,18510,18662
223,GUWAHATI,JAIPUR,5685,5924
224,GUWAHATI,JORHAT,1366,1149
225,GUWAHATI,LILABARI,242,264
226,GUWAHATI,LUCKNOW,817,987
227,GUWAHATI,PUNE,765,1015
228,GUWAHATI,SILCHAR,4508,4726
229,GUWAHATI,SRINAGAR,0,256
230,GUWAHATI,TEZPUR,46,82
231,GWALIOR,INDORE,400,425
232,HYDERABAD,AGARTALA,0,496
233,HYDERABAD,AURANGABAD,733,760
234,HYDERABAD,BAGDOGRA,0,651
235,HYDERABAD,BELGAUM,0,27
236,HYDERABAD,CHANDIGARH,3464,3767
237,HYDERABAD,CHENNAI,59909,56952
238,HYDERABAD,IMPHAL,187,102
239,HYDERABAD,INDORE,9494,9608
240,HYDERABAD,JABALPUR,2293,2379
241,HYDERABAD,JAIPUR,15342,17307
242,HYDERABAD,LUCKNOW,10827,11595
243,HYDERABAD,MADURAI,2678,2228
244,HYDERABAD,MANGALORE,3592,3623
245,HYDERABAD,NAGPUR,695,703
246,HYDERABAD,NANDED,1276,1497
247,HYDERABAD,PATNA,4091,4405
248,HYDERABAD,"PORT BLAIR",985,708
249,HYDERABAD,PUDUCHERRY,2058,2122
250,HYDERABAD,PUNE,24578,25903
251,HYDERABAD,RAIPUR,11130,15504
252,HYDERABAD,RAJAHMUNDRY,7225,7089
253,HYDERABAD,RANCHI,6439,6345
254,HYDERABAD,SHIRDI,1569,1769
255,HYDERABAD,SURAT,2210,2224
256,HYDERABAD,TIRUPATI,16584,16910
257,HYDERABAD,TRIVANDRUM,7241,9076
258,HYDERABAD,UDAIPUR,223,259
259,HYDERABAD,VARANASI,10292,11055
260,HYDERABAD,VIDYANAGAR,1283,1378
261,HYDERABAD,VIJAYAWADA,9886,10492
262,HYDERABAD,VISAKHAPATNAM,35528,34854
263,IMPHAL,AGARTALA,1367,931
264,IMPHAL,MANGALORE,2,0
265,IMPHAL,PUNE,11,0
266,IMPHAL,TRIVANDRUM,0,2
267,INDORE,CHENNAI,5732,5819
268,INDORE,JAIPUR,1506,1587
269,INDORE,LUCKNOW,283,581
270,INDORE,NAGPUR,2984,2639
271,INDORE,PUNE,4105,4126
272,INDORE,RAIPUR,4898,4537
273,INDORE,RANCHI,588,663
274,JAIPUR,CHENNAI,10619,10195
275,JAIPUR,JAISALMER,1885,1861
276,JAIPUR,JODHPUR,1379,1101
277,JAIPUR,LUCKNOW,3459,3233
278,JAIPUR,PUNE,10511,9961
279,JAIPUR,SRINAGAR,216,0
280,JAIPUR,SURAT,2027,1921
281,JAIPUR,UDAIPUR,5423,5120
282,JAIPUR,VARANASI,2104,2152
283,JAISALMER,UDAIPUR,38,0
284,JAISALMER,VARANASI,0,53
285,JAMMU,LEH,4198,1631
286,JAMMU,LUCKNOW,0,444
287,JAMMU,PUNE,0,319
288,JAMMU,SRINAGAR,24212,21319
289,JODHPUR,SURAT,1034,1232
290,JORHAT,LUCKNOW,1,5
291,KHAJURAHO,VARANASI,2140,1293
292,KOCHI,AGARTALA,0,3
293,KOCHI,CHANDIGARH,14,0
294,KOCHI,CHENNAI,27757,31601
295,KOCHI,"DEHRA DUN",0,15
296,KOCHI,DELHI,40656,49562
297,KOCHI,GUWAHATI,434,841
298,KOCHI,HYDERABAD,32878,35865
299,KOCHI,JAIPUR,110,4
300,KOCHI,"PORT BLAIR",221,0
301,KOCHI,PUNE,11603,11943
302,KOCHI,RAIPUR,468,544
303,KOCHI,SRINAGAR,6,0
304,KOCHI,TRIVANDRUM,5964,4177
305,KOLKATA,AGARTALA,45690,45830
306,KOLKATA,BAGDOGRA,35890,36757
307,KOLKATA,CHANDIGARH,780,0
308,KOLKATA,CHENNAI,48742,47883
309,KOLKATA,COIMBATORE,1007,1152
310,KOLKATA,DELHI,133812,142643
311,KOLKATA,DIBRUGARH,7364,7239
312,KOLKATA,DIMAPUR,7121,6928
313,KOLKATA,GAYA,457,637
314,KOLKATA,GOA,4586,5323
315,KOLKATA,GUWAHATI,56797,59441
316,KOLKATA,HYDERABAD,36890,37860
317,KOLKATA,IMPHAL,16021,13056
318,KOLKATA,INDORE,3094,3297
319,KOLKATA,JABALPUR,657,625
320,KOLKATA,JAIPUR,23815,24161
321,KOLKATA,JAMMU,0,320
322,KOLKATA,JORHAT,1602,1523
323,KOLKATA,KOCHI,1941,1605
324,KOLKATA,LUCKNOW,17988,19600
325,KOLKATA,MANGALORE,360,0
326,KOLKATA,NAGPUR,7969,5742
327,KOLKATA,PATNA,15092,18150
328,KOLKATA,"PORT BLAIR",30981,30205
329,KOLKATA,PUNE,20997,20590
330,KOLKATA,RAIPUR,6847,7352
331,KOLKATA,RANCHI,16983,19321
332,KOLKATA,SHILLONG,745,634
333,KOLKATA,SILCHAR,11032,10857
334,KOLKATA,SRINAGAR,79,0
335,KOLKATA,SURAT,5288,4575
336,KOLKATA,TRIVANDRUM,1311,1372
337,KOLKATA,VARANASI,1646,2021
338,KOLKATA,VISAKHAPATNAM,8548,9261
339,KOZHIKODE,CHENNAI,2090,2066
340,KOZHIKODE,DELHI,840,1062
341,KOZHIKODE,KOCHI,604,573
342,KOZHIKODE,TRIVANDRUM,2515,2080
343,LEH,SRINAGAR,784,563
344,LUCKNOW,CHENNAI,1073,1361
345,LUCKNOW,PATNA,4291,4141
346,LUCKNOW,PUNE,1790,1368
347,LUCKNOW,RAIPUR,202,122
348,LUCKNOW,SRINAGAR,158,671
349,LUCKNOW,TRIVANDRUM,8,0
350,MADURAI,CHENNAI,33420,32911
351,MANGALORE,BELGAUM,32,26
352,MANGALORE,CHENNAI,1255,1021
353,MUMBAI,AURANGABAD,10048,10821
354,MUMBAI,BAGDOGRA,4980,4549
355,MUMBAI,BELGAUM,2084,2030
356,MUMBAI,CHANDIGARH,19091,18792
357,MUMBAI,CHENNAI,105846,106060
358,MUMBAI,COIMBATORE,20336,19704
359,MUMBAI,"DEHRA DUN",5644,5523
360,MUMBAI,DELHI,303190,325800
361,MUMBAI,DIU,972,942
362,MUMBAI,GOA,110272,102959
363,MUMBAI,GUWAHATI,9864,5900
364,MUMBAI,HUBLI,568,438
365,MUMBAI,HYDERABAD,103772,102196
366,MUMBAI,INDORE,30359,31915
367,MUMBAI,JABALPUR,2093,2158
368,MUMBAI,JAIPUR,44289,46589
369,MUMBAI,JAISALMER,8,12
370,MUMBAI,JALGAON,36,42
371,MUMBAI,JAMMU,8652,2671
372,MUMBAI,JAMNAGAR,3274,3250
373,MUMBAI,JODHPUR,9442,9259
374,MUMBAI,KANDLA,2398,2343
375,MUMBAI,KOCHI,60924,57972
376,MUMBAI,KOLKATA,92303,91462
377,MUMBAI,KOZHIKODE,12797,12447
378,MUMBAI,LUCKNOW,31807,32020
379,MUMBAI,MADURAI,6586,5868
380,MUMBAI,MANGALORE,37553,36098
381,MUMBAI,NAGPUR,36127,40817
382,MUMBAI,NANDED,1728,1715
383,MUMBAI,NASIK,41,26
384,MUMBAI,PATNA,12949,3833
385,MUMBAI,PORBANDAR,2389,2320
386,MUMBAI,"PORT BLAIR",4358,3828
387,MUMBAI,PUNE,2851,3206
388,MUMBAI,RAIPUR,20043,18521
389,MUMBAI,RAJKOT,13239,13023
390,MUMBAI,RANCHI,2339,9866
391,MUMBAI,SHIRDI,1702,1660
392,MUMBAI,SRINAGAR,1810,8784
393,MUMBAI,SURAT,2766,2732
394,MUMBAI,TIRUPATI,1606,1206
395,MUMBAI,TRIVANDRUM,15086,14056
396,MUMBAI,UDAIPUR,28209,29605
397,MUMBAI,VARANASI,14992,15357
398,MUMBAI,VISAKHAPATNAM,8096,8829
399,NAGPUR,PUNE,14265,14299
400,NAGPUR,RAIPUR,0,49
401,NASIK,PUNE,61,46
402,PATNA,RAIPUR,429,420
403,PATNA,VARANASI,0,166
404,"PORT BLAIR",CHENNAI,27978,28627
405,"PORT BLAIR",VISAKHAPATNAM,520,538
406,PUDUCHERRY,VIJAYAWADA,0,9
407,PUNE,SRINAGAR,187,0
408,PUNE,TRIVANDRUM,0,253
409,PUNE,VISAKHAPATNAM,0,40
410,RAIPUR,VISAKHAPATNAM,875,0
411,RANCHI,CHENNAI,43,92
412,RANCHI,NAGPUR,0,22
413,RANCHI,PATNA,3048,9025
414,TIRUPATI,VIJAYAWADA,878,915
415,TRIVANDRUM,UDAIPUR,6,23
416,VADODARA,CHENNAI,478,522
417,VADODARA,DELHI,16229,19218
418,VADODARA,HYDERABAD,560,482
419,VADODARA,KOCHI,25,0
420,VADODARA,KOLKATA,286,184
421,VADODARA,LUCKNOW,0,105
422,VADODARA,MANGALORE,70,0
423,VADODARA,MUMBAI,26138,25103
424,VIJAYAWADA,VISAKHAPATNAM,3503,3402
