S.No.,"CITY 1","CITY 2","PASSENGERS TO CITY 2","PASSENGERS FROM CITY 2"
53,BENGALURU,DELHI,171411,175722
54,BENGALURU,GOA,32665,33945
55,BENGALURU,GUWAHATI,18258,18538
56,BENGALURU,HUBLI,1119,1153
57,BENGALURU,HYDERABAD,79310,74310
58,BENGALURU,IMPHAL,1240,1507
59,BENGALURU,INDORE,4630,4383
60,BENGALURU,JAIPUR,20973,20196
61,BENGALURU,JODHPUR,142,133
62,BENGALURU,JORHAT,141,105
63,BENGALURU,KOCHI,36289,37782
64,BENGALURU,KOLKATA,67341,65300
65,BENGALURU,KOZHIKODE,3233,2800
66,BENGALURU,LUCKNOW,11268,12382
67,BENGALURU,MADURAI,1226,1217
68,BENGALURU,MANGALORE,20935,21093
69,BENGALURU,MUMBAI,146059,140565
70,BENGALURU,NAGPUR,7623,7951
71,BENGALURU,PATNA,14887,8370
72,BENGALURU,"PORT BLAIR",325,503
73,BENGALURU,PUNE,61735,60595
74,BENGALURU,RAIPUR,3063,3022
75,BENGALURU,RAJAHMUNDRY,1523,1514
76,BENGALURU,RANCHI,4779,10805
77,BENGALURU,SRINAGAR,399,259
78,BENGALURU,TRIVANDRUM,19545,21514
79,BENGALURU,UDAIPUR,405,368
80,BENGALURU,VARANASI,5346,5624
81,BENGALURU,VIJAYAWADA,6952,6814
82,BENGALURU,VISAKHAPATNAM,20444,19072
83,BHATINDA,DELHI,662,581
84,BHAVNAGAR,MUMBAI,922,934
85,BHOPAL,DELHI,13259,15419
86,BHOPAL,HYDERABAD,934,451
87,BHOPAL,JABALPUR,225,90
88,BHOPAL,MUMBAI,12849,11210
89,BHOPAL,RAIPUR,0,919
90,BHUBANESWAR,BENGALURU,11482,12212
91,BHUBANESWAR,CHENNAI,3886,3700
92,BHUBANESWAR,COIMBATORE,340,383
93,BHUBANESWAR,DELHI,40292,45240
94,BHUBANESWAR,HYDERABAD,19141,18417
95,BHUBANESWAR,KOLKATA,14417,15131
96,BHUBANESWAR,MADURAI,0,11
97,BHUBANESWAR,MUMBAI,18383,19105
98,BHUBANESWAR,VADODARA,0,38
99,BHUBANESWAR,VISAKHAPATNAM,1082,2619
100,BHUJ,DELHI,137,254
101,BHUJ,MUMBAI,6096,6018
102,CHANDIGARH,CHENNAI,1500,1689
103,CHANDIGARH,JAIPUR,3287,3863
104,CHANDIGARH,JAMMU,2257,1598
105,CHANDIGARH,LEH,1315,1500
106,CHANDIGARH,PUNE,3171,2941
107,CHANDIGARH,SRINAGAR,7606,7202
108,CHANDIGARH,TRIVANDRUM,8,0
109,CHENNAI,PUNE,38193,39343
110,CHENNAI,RAIPUR,903,0
111,CHENNAI,RAJAHMUNDRY,0,114
112,CHENNAI,TIRUCHIRAPALLY,5249,4611
113,CHENNAI,TRIVANDRUM,11368,12222
114,CHENNAI,TUTICORIN,4391,4057
115,CHENNAI,VARANASI,152,0
116,CHENNAI,VIJAYAWADA,3590,3846
117,CHENNAI,VISAKHAPATNAM,10248,10076
118,COIMBATORE,AGARTALA,79,85
119,COIMBATORE,CHENNAI,32896,32599
120,COIMBATORE,DELHI,11700,12305
121,COIMBATORE,HYDERABAD,14369,12269
122,COIMBATORE,VISAKHAPATNAM,291,361
123,CUDDAPAH,HYDERABAD,1204,1276
124,"DEHRA DUN",CHANDIGARH,34,0
125,"DEHRA DUN",CHENNAI,358,0
126,"DEHRA DUN",DELHI,35967,34056
127,"DEHRA DUN",HYDERABAD,430,826
128,"DEHRA DUN",JAMMU,1770,1902
129,"DEHRA DUN",SRINAGAR,1814,1124
130,DELHI,AGARTALA,2080,1667
131,DELHI,ALLAHABAD,1775,1683
132,DELHI,AURANGABAD,3271,3611
133,DELHI,BAGDOGRA,43247,50713
134,DELHI,CHANDIGARH,31304,34739
135,DELHI,CHENNAI,102714,94156
136,DELHI,DHARAMSALA,6850,5660
137,DELHI,DIBRUGARH,5193,3277
138,DELHI,DIMAPUR,1309,1213
139,DELHI,DURGAPUR,694,608
140,DELHI,GAYA,2146,1919
141,DELHI,GOA,79193,74661
142,DELHI,GORAKHPUR,4171,4199
143,DELHI,GUWAHATI,52606,50046
144,DELHI,GWALIOR,0,1858
145,DELHI,HYDERABAD,107113,96511
146,DELHI,IMPHAL,5879,6360
147,DELHI,INDORE,28496,26619
148,DELHI,JABALPUR,4239,3919
149,DELHI,JAIPUR,28908,25823
150,DELHI,JAMMU,32048,30243
151,DELHI,JODHPUR,7113,6104
152,DELHI,JORHAT,217,280
153,DELHI,KHAJURAHO,242,339
154,DELHI,KULLU,1476,860
155,DELHI,LEH,32629,35421
156,DELHI,LUCKNOW,86713,79756
157,DELHI,MADURAI,3127,2647
158,DELHI,MANGALORE,3763,3289
159,DELHI,NAGPUR,23342,21898
160,DELHI,PANTNAGAR,761,819
161,DELHI,PATNA,72838,74222
162,DELHI,"PORT BLAIR",5692,5214
163,DELHI,PUNE,111457,103335
164,DELHI,RAIPUR,13233,13042
165,DELHI,RAJKOT,3053,2163
166,DELHI,RANCHI,41055,36437
167,DELHI,SIMLA,551,250
168,DELHI,SRINAGAR,73173,64029
169,DELHI,SURAT,19431,16899
170,DELHI,TIRUPATI,1995,1667
171,DELHI,TRIVANDRUM,21226,23936
172,DELHI,UDAIPUR,18047,14270
173,DELHI,VARANASI,31970,32909
174,DELHI,VIJAYAWADA,7451,6532
175,DELHI,VISAKHAPATNAM,14208,11978
176,DIBRUGARH,GUWAHATI,2910,1192
177,GAYA,VARANASI,142,0
178,GOA,CHANDIGARH,129,0
179,GOA,CHENNAI,9631,8502
180,GOA,HYDERABAD,22437,19927
181,GOA,INDORE,3923,3989
182,GOA,JAIPUR,284,945
183,GOA,MADURAI,146,0
184,GOA,PATNA,0,615
185,GOA,PUNE,6663,6470
186,GOA,RAIPUR,1026,1020
187,GOA,SRINAGAR,0,104
188,GOA,SURAT,1968,2223
189,GOA,TIRUPATI,0,69
190,GOA,VARANASI,332,440
191,GUWAHATI,AGARTALA,9249,9125
192,GUWAHATI,BAGDOGRA,8926,6587
193,GUWAHATI,CHENNAI,11800,11943
194,GUWAHATI,GOA,367,510
195,GUWAHATI,GORAKHPUR,0,128
196,GUWAHATI,HYDERABAD,2924,2549
197,GUWAHATI,IMPHAL,14857,15797
198,GUWAHATI,JAIPUR,1861,1688
199,GUWAHATI,JORHAT,1239,1258
200,GUWAHATI,LILABARI,199,224
201,GUWAHATI,LUCKNOW,997,1501
202,GUWAHATI,SILCHAR,3643,3521
203,GUWAHATI,SRINAGAR,0,100
204,GUWAHATI,TEZPUR,16,57
205,GWALIOR,INDORE,0,503
206,HYDERABAD,AGARTALA,81,231
207,HYDERABAD,AURANGABAD,1668,1838
208,HYDERABAD,BAGDOGRA,0,145
209,HYDERABAD,CHANDIGARH,3705,4108
210,HYDERABAD,CHENNAI,46080,49034
211,HYDERABAD,IMPHAL,168,184
212,HYDERABAD,INDORE,7117,8089
213,HYDERABAD,JABALPUR,2478,2981
214,HYDERABAD,JAIPUR,4837,5716
215,HYDERABAD,LUCKNOW,5116,5126
216,HYDERABAD,MADURAI,2432,2295
217,HYDERABAD,MANGALORE,962,800
218,HYDERABAD,NANDED,909,999
219,HYDERABAD,PATNA,114,0
220,HYDERABAD,"PORT BLAIR",599,743
221,HYDERABAD,PUNE,15854,16707
222,HYDERABAD,RAIPUR,7892,9227
223,HYDERABAD,RAJAHMUNDRY,8074,8016
224,HYDERABAD,SURAT,2265,2057
225,HYDERABAD,TIRUPATI,18051,18320
226,HYDERABAD,TRIVANDRUM,2903,4660
227,HYDERABAD,UDAIPUR,0,326
228,HYDERABAD,VARANASI,9999,10428
229,HYDERABAD,VIJAYAWADA,7109,7689
230,HYDERABAD,VISAKHAPATNAM,35354,36256
231,IMPHAL,AGARTALA,1105,1147
232,IMPHAL,PUNE,0,298
233,INDORE,CHENNAI,2446,2715
234,INDORE,NAGPUR,2618,2217
235,INDORE,PUNE,4131,4619
236,INDORE,RAIPUR,6181,5315
237,INDORE,RANCHI,47,70
238,JAIPUR,CHENNAI,5236,5487
239,JAIPUR,JODHPUR,8,0
240,JAIPUR,PUNE,10080,9757
241,JAIPUR,SRINAGAR,123,0
242,JAIPUR,SURAT,1910,1849
243,JAIPUR,UDAIPUR,1387,1329
244,JAMMU,JAIPUR,561,0
245,JAMMU,LEH,1348,1380
246,JAMMU,SRINAGAR,18533,12194
247,KHAJURAHO,VARANASI,272,190
248,KOCHI,CHENNAI,21379,21405
249,KOCHI,DELHI,40657,41447
250,KOCHI,HYDERABAD,25369,22398
251,KOCHI,"PORT BLAIR",360,0
252,KOCHI,PUNE,6857,6898
253,KOCHI,TRIVANDRUM,2768,2891
254,KOLKATA,AGARTALA,36824,37225
255,KOLKATA,BAGDOGRA,29982,35031
256,KOLKATA,CHANDIGARH,637,674
257,KOLKATA,CHENNAI,43980,43482
258,KOLKATA,COIMBATORE,741,1170
259,KOLKATA,DELHI,112275,128197
260,KOLKATA,DIBRUGARH,7577,7906
261,KOLKATA,DIMAPUR,6134,6942
262,KOLKATA,DURGAPUR,53,62
263,KOLKATA,GOA,4038,3704
264,KOLKATA,GORAKHPUR,2026,1925
265,KOLKATA,GUWAHATI,54519,58587
266,KOLKATA,HYDERABAD,26311,26010
267,KOLKATA,IMPHAL,13083,14843
268,KOLKATA,INDORE,1773,1984
269,KOLKATA,JAIPUR,15930,16211
270,KOLKATA,JAMMU,1012,611
271,KOLKATA,JORHAT,1114,1243
272,KOLKATA,KOCHI,707,897
273,KOLKATA,LUCKNOW,9582,9527
274,KOLKATA,MANGALORE,88,0
275,KOLKATA,NAGPUR,5239,4907
276,KOLKATA,PATNA,11148,11544
277,KOLKATA,"PORT BLAIR",23216,20383
278,KOLKATA,PUNE,20886,19577
279,KOLKATA,RAIPUR,8591,7359
280,KOLKATA,RANCHI,13511,13002
281,KOLKATA,SHILLONG,573,530
282,KOLKATA,SILCHAR,8070,8852
283,KOLKATA,SRINAGAR,501,1884
284,KOLKATA,TRIVANDRUM,726,1375
285,KOLKATA,VARANASI,2355,3258
286,KOLKATA,VISAKHAPATNAM,6027,6801
287,KOZHIKODE,CHENNAI,1770,1929
288,KOZHIKODE,DELHI,1256,911
289,KOZHIKODE,KOCHI,195,270
290,KOZHIKODE,TRIVANDRUM,1340,944
291,LEH,SRINAGAR,5654,300
292,LUCKNOW,CHENNAI,1245,1287
293,LUCKNOW,PATNA,3920,3671
294,LUCKNOW,PUNE,2648,1412
295,MADURAI,CHENNAI,29995,29515
296,MADURAI,PUNE,189,0
297,MADURAI,TIRUPATI,0,11
298,MANGALORE,BELGAUM,37,27
299,MANGALORE,CHENNAI,289,279
300,MANGALORE,PATNA,3,1
301,MANGALORE,VARANASI,10,0
302,MUMBAI,AURANGABAD,7234,7523
303,MUMBAI,BAGDOGRA,6642,7452
304,MUMBAI,BELGAUM,1988,1927
305,MUMBAI,CHANDIGARH,31536,32155
306,MUMBAI,CHENNAI,94015,89788
307,MUMBAI,COIMBATORE,20177,20535
308,MUMBAI,"DEHRA DUN",5424,5689
309,MUMBAI,DELHI,265967,291750
310,MUMBAI,DIU,692,617
311,MUMBAI,GOA,90787,101495
312,MUMBAI,GUWAHATI,6853,7342
313,MUMBAI,HYDERABAD,93425,84031
314,MUMBAI,INDORE,30529,29823
315,MUMBAI,JABALPUR,2032,2177
316,MUMBAI,JAIPUR,39380,41939
317,MUMBAI,JAMMU,6941,1992
318,MUMBAI,JAMNAGAR,2919,2587
319,MUMBAI,JODHPUR,9447,9380
320,MUMBAI,KOCHI,47604,46445
321,MUMBAI,KOLKATA,73242,76319
322,MUMBAI,KOZHIKODE,12276,10086
323,MUMBAI,LEH,4389,0
324,MUMBAI,LUCKNOW,28632,28672
325,MUMBAI,MADURAI,5427,5556
326,MUMBAI,MANGALORE,27076,26933
327,MUMBAI,NAGPUR,31145,31197
328,MUMBAI,PATNA,11541,5750
329,MUMBAI,PUNE,1870,2284
330,MUMBAI,RAIPUR,12921,12006
331,MUMBAI,RAJKOT,10787,10107
332,MUMBAI,RANCHI,1520,8016
333,MUMBAI,SRINAGAR,2360,12328
334,MUMBAI,SURAT,702,800
335,MUMBAI,TRIVANDRUM,12467,12715
336,MUMBAI,UDAIPUR,20336,20284
337,MUMBAI,VARANASI,18042,20077
338,MUMBAI,VISAKHAPATNAM,10393,10637
339,NAGPUR,PUNE,13183,13333
340,NAGPUR,RAIPUR,0,35
341,PATNA,RAIPUR,0,402
342,"PORT BLAIR",CHENNAI,22944,26669
343,"PORT BLAIR",VISAKHAPATNAM,752,1005
344,PUNE,SRINAGAR,112,0
345,RANCHI,NAGPUR,42,36
346,RANCHI,PATNA,2499,11487
347,TIRUPATI,VIJAYAWADA,639,696
348,TRIVANDRUM,UDAIPUR,27,20
349,VADODARA,BENGALURU,611,558
350,VADODARA,CHENNAI,545,499
351,VADODARA,DELHI,13989,16754
352,VADODARA,HYDERABAD,502,412
353,VADODARA,LUCKNOW,0,225
354,VADODARA,MUMBAI,22827,22558
355,VADODARA,VISAKHAPATNAM,0,8
356,VIJAYAWADA,VISAKHAPATNAM,2748,2724
