S.No.,"CITY 1","CITY 2","PASSENGERS TO CITY 2","PASSENGERS FROM CITY 2"
175,HYDERABAD,INDORE,4212,4834
176,HYDERABAD,JABALPUR,385,0
177,HYDERABAD,JAIPUR,9490,11437
178,HYDERABAD,LUCKNOW,4329,4584
179,HYDERABAD,MADURAI,2313,2260
180,HYDERABAD,MANGALORE,956,912
181,HYDERABAD,NAGPUR,1259,1955
182,HYDERABAD,PUNE,12654,13535
183,HYDERABAD,RAIPUR,5251,6221
184,HYDERABAD,RAJAHMUNDRY,8486,8608
185,HYDERABAD,TIRUPATI,18279,18553
186,HYDERABAD,TRIVANDRUM,1837,2602
187,HYDERABAD,UDAIPUR,176,46
188,HYDERABAD,VARANASI,5136,5528
189,HYDERABAD,VIJAYAWADA,8030,7692
190,HYDERABAD,VISAKHAPATNAM,29520,31086
191,IMPHAL,AGARTALA,933,869
192,IMPHAL,PUNE,0,292
193,INDORE,CHENNAI,920,734
194,INDORE,NAGPUR,1739,1439
195,INDORE,PUNE,2834,2777
196,INDORE,RAIPUR,2575,2426
197,INDORE,SRINAGAR,126,96
198,JAIPUR,CHENNAI,5518,4609
199,JAIPUR,PUNE,9486,14061
200,JAIPUR,SRINAGAR,39,73
201,JAIPUR,UDAIPUR,1534,1406
202,JAMMU,LEH,1450,1296
203,JAMMU,SRINAGAR,24010,15056
204,KHAJURAHO,VARANASI,398,183
205,KOCHI,CHANDIGARH,497,498
206,KOCHI,CHENNAI,24328,26045
207,KOCHI,DELHI,24506,32749
208,KOCHI,HYDERABAD,13019,12936
209,KOCHI,JAIPUR,0,15
210,KOCHI,"PORT BLAIR",151,0
211,KOCHI,PUNE,6918,7290
212,KOCHI,TRIVANDRUM,3290,3134
213,KOLKATA,AGARTALA,30634,31828
214,KOLKATA,BAGDOGRA,22403,21891
215,KOLKATA,CHENNAI,42232,40489
216,KOLKATA,COIMBATORE,1333,1412
217,KOLKATA,DELHI,97003,103524
218,KOLKATA,DIBRUGARH,7311,6598
219,KOLKATA,DIMAPUR,4392,4118
220,KOLKATA,DURGAPUR,20,65
221,KOLKATA,GOA,4236,4147
222,KOLKATA,GUWAHATI,42759,38435
223,KOLKATA,HYDERABAD,26443,24650
224,KOLKATA,IMPHAL,9718,7751
225,KOLKATA,INDORE,1780,1961
226,KOLKATA,JAIPUR,7570,8537
227,KOLKATA,JORHAT,1917,1300
228,KOLKATA,KOCHI,1965,1679
229,KOLKATA,LUCKNOW,2899,2978
230,KOLKATA,NAGPUR,4783,4772
231,KOLKATA,PATNA,6266,6409
232,KOLKATA,"PORT BLAIR",15935,17424
233,KOLKATA,PUNE,9778,9545
234,KOLKATA,RAIPUR,3289,3387
235,KOLKATA,RANCHI,2955,3361
236,KOLKATA,SHILLONG,712,558
237,KOLKATA,SILCHAR,5120,4369
238,KOLKATA,TRIVANDRUM,411,330
239,KOLKATA,UDAIPUR,117,194
240,KOLKATA,VARANASI,2080,2603
241,KOLKATA,VISAKHAPATNAM,1432,1401
242,KOZHIKODE,CHENNAI,1894,1936
243,KOZHIKODE,DELHI,827,1062
244,KOZHIKODE,KOCHI,328,427
245,KOZHIKODE,TRIVANDRUM,851,831
246,LEH,SRINAGAR,5484,405
247,LUCKNOW,CHENNAI,1151,756
248,LUCKNOW,PATNA,2085,1990
249,LUCKNOW,PUNE,2270,2198
250,MADURAI,CHENNAI,21792,22378
251,MANGALORE,BELGAUM,40,33
252,MANGALORE,CHENNAI,509,0
253,MUMBAI,AGARTALA,223,491
254,MUMBAI,AURANGABAD,7260,7579
255,MUMBAI,BAGDOGRA,3465,2664
256,MUMBAI,BELGAUM,2219,2201
257,MUMBAI,CHANDIGARH,30408,28766
258,MUMBAI,CHENNAI,96828,89975
259,MUMBAI,COIMBATORE,23454,21698
260,MUMBAI,"DEHRA DUN",5967,5578
261,MUMBAI,DELHI,284930,298834
262,MUMBAI,DIU,793,841
263,MUMBAI,GOA,107951,107596
264,MUMBAI,GUWAHATI,6997,7395
265,MUMBAI,GWALIOR,606,609
266,MUMBAI,HYDERABAD,85493,82543
267,MUMBAI,INDORE,27413,29559
268,MUMBAI,JABALPUR,2214,2212
269,MUMBAI,JAIPUR,39078,44559
270,MUMBAI,JAMMU,7936,563
271,MUMBAI,JAMNAGAR,4302,4394
272,MUMBAI,JODHPUR,6671,7026
273,MUMBAI,KOCHI,60594,56852
274,MUMBAI,KOLKATA,74028,72659
275,MUMBAI,KOZHIKODE,13637,12183
276,MUMBAI,LEH,5322,0
277,MUMBAI,LUCKNOW,27712,27358
278,MUMBAI,MADURAI,3306,2865
279,MUMBAI,MANGALORE,25815,25505
280,MUMBAI,NAGPUR,29422,31253
281,MUMBAI,PATNA,10816,7388
282,MUMBAI,PUNE,1875,2353
283,MUMBAI,RAIPUR,18978,18500
284,MUMBAI,RAJKOT,14580,14006
285,MUMBAI,RANCHI,2859,7991
286,MUMBAI,SRINAGAR,9713,19794
287,MUMBAI,SURAT,325,645
288,MUMBAI,TRIVANDRUM,14495,13442
289,MUMBAI,UDAIPUR,22746,26035
290,MUMBAI,VARANASI,17672,18288
291,MUMBAI,VISAKHAPATNAM,8291,9486
292,NAGPUR,PUNE,10720,10572
293,NAGPUR,RAIPUR,0,90
294,NAGPUR,SRINAGAR,54,36
295,"PORT BLAIR",CHENNAI,22670,20942
296,"PORT BLAIR",VISAKHAPATNAM,867,725
297,PUNE,RAIPUR,323,0
298,PUNE,SRINAGAR,461,419
299,PUNE,TRIVANDRUM,542,630
300,RAIPUR,VISAKHAPATNAM,272,0
301,RANCHI,PATNA,2307,9406
302,SILCHAR,TEZPUR,0,668
303,SRINAGAR,VISAKHAPATNAM,391,460
304,TIRUPATI,VIJAYAWADA,1421,1923
305,TIRUPATI,VISAKHAPATNAM,935,1136
306,VADODARA,BENGALURU,5530,3765
307,VADODARA,CHENNAI,907,774
308,VADODARA,DELHI,17562,18692
309,VADODARA,GOA,3328,3207
310,VADODARA,HYDERABAD,548,374
311,VADODARA,KOLKATA,1124,0
312,VADODARA,LUCKNOW,379,224
313,VADODARA,MUMBAI,26257,22831
314,VIJAYAWADA,VISAKHAPATNAM,1294,2801
