S.No.,"CITY 1","CITY 2","PASSENGERS TO CITY 2","PASSENGERS FROM CITY 2"
99,CHENNAI,VISAKHAPATNAM,5791,5699
100,COIMBATORE,CHENNAI,25213,26055
101,COIMBATORE,DELHI,10946,10249
102,COIMBATORE,HYDERABAD,5953,5966
103,"DEHRA DUN",DELHI,16021,16938
104,"DEHRA DUN",TRIVANDRUM,68,98
105,DELHI,AGARTALA,1289,1838
106,DELHI,ALLAHABAD,1960,2100
107,DELHI,AURANGABAD,3217,4079
108,DELHI,BAGDOGRA,19469,24167
109,DELHI,CHANDIGARH,19999,20414
110,DELHI,CHENNAI,88395,82873
111,DELHI,DHARAMSALA,3161,2965
112,DELHI,DIBRUGARH,4798,4662
113,DELHI,DIMAPUR,1492,1750
114,DELHI,GAYA,894,771
115,DELHI,GOA,41998,42792
116,DELHI,GUWAHATI,35136,34126
117,DELHI,GWALIOR,131,0
118,DELHI,HYDERABAD,87482,86752
119,DELHI,IMPHAL,6046,7833
120,DELHI,INDORE,18483,18876
121,DELHI,JABALPUR,4673,4733
122,DELHI,JAIPUR,23733,22881
123,DELHI,JAMMU,29707,22881
124,DELHI,JODHPUR,4739,4345
125,DELHI,KHAJURAHO,337,319
126,DELHI,KULLU,665,546
127,DELHI,LEH,15936,16306
128,DELHI,LUCKNOW,58925,61344
129,DELHI,MANGALORE,1778,649
130,DELHI,NAGPUR,11753,11222
131,DELHI,PANTNAGAR,199,183
132,DELHI,PATNA,40231,40472
133,DELHI,"PORT BLAIR",1453,1466
134,DELHI,PUNE,72835,74406
135,DELHI,RAIPUR,13543,14139
136,DELHI,RAJKOT,1676,1437
137,DELHI,RANCHI,16583,16161
138,DELHI,SRINAGAR,62591,69713
139,DELHI,SURAT,1524,1496
140,DELHI,TIRUPATI,1320,1091
141,DELHI,TRIVANDRUM,6726,6767
142,DELHI,UDAIPUR,8970,8423
143,DELHI,VARANASI,25095,26548
144,DELHI,VIJAYAWADA,3401,3470
145,DELHI,VISAKHAPATNAM,8918,8701
146,DIBRUGARH,DIMAPUR,2,1
147,DIBRUGARH,GUWAHATI,2226,2059
148,GAYA,VARANASI,2,0
149,GOA,CHENNAI,5959,5813
150,GOA,HYDERABAD,7208,6980
151,GOA,INDORE,1148,1198
152,GOA,LUCKNOW,73,70
153,GOA,PATNA,473,791
154,GOA,PUNE,3322,3279
155,GOA,SRINAGAR,273,210
156,GUWAHATI,AGARTALA,8273,8246
157,GUWAHATI,BAGDOGRA,4294,1597
158,GUWAHATI,CHENNAI,3061,3144
159,GUWAHATI,GOA,957,704
160,GUWAHATI,HYDERABAD,920,1013
161,GUWAHATI,IMPHAL,10227,12767
162,GUWAHATI,JAIPUR,1432,1138
163,GUWAHATI,JORHAT,373,393
164,GUWAHATI,LILABARI,95,290
165,GUWAHATI,SILCHAR,3146,2794
166,HYDERABAD,AGARTALA,275,170
167,HYDERABAD,AURANGABAD,274,265
168,HYDERABAD,BAGDOGRA,0,195
169,HYDERABAD,CHANDIGARH,770,839
170,HYDERABAD,CHENNAI,35651,35120
171,HYDERABAD,INDORE,4144,4157
172,HYDERABAD,JABALPUR,1851,1820
173,HYDERABAD,JAIPUR,4555,5019
174,HYDERABAD,LUCKNOW,3725,3790
175,HYDERABAD,MADURAI,2243,2222
176,HYDERABAD,MANGALORE,1718,1784
177,HYDERABAD,PUNE,10385,10393
178,HYDERABAD,RAIPUR,4958,4890
179,HYDERABAD,RAJAHMUNDRY,10034,9616
180,HYDERABAD,TIRUPATI,13125,12922
181,HYDERABAD,TRIVANDRUM,1726,2038
182,HYDERABAD,VARANASI,1858,1282
183,HYDERABAD,VIJAYAWADA,5828,6046
184,HYDERABAD,VISAKHAPATNAM,26993,26058
185,IMPHAL,AGARTALA,1069,897
186,IMPHAL,PUNE,0,187
187,INDORE,CHENNAI,915,1083
188,INDORE,JAIPUR,0,270
189,INDORE,LUCKNOW,116,150
190,INDORE,NAGPUR,1495,1478
191,INDORE,PUNE,3335,3496
192,INDORE,RAIPUR,3018,2809
193,INDORE,SRINAGAR,453,469
194,JAIPUR,CHENNAI,3239,3412
195,JAIPUR,PUNE,4843,4772
196,JAIPUR,UDAIPUR,515,482
197,JAMMU,LEH,916,1044
198,JAMMU,SRINAGAR,20321,16015
199,KHAJURAHO,VARANASI,694,202
200,KOCHI,CHENNAI,16511,17384
201,KOCHI,DELHI,16415,18400
202,KOCHI,HYDERABAD,7492,7874
203,KOCHI,NAGPUR,0,104
204,KOCHI,"PORT BLAIR",54,0
205,KOCHI,PUNE,4466,4647
206,KOCHI,TRIVANDRUM,2234,2382
207,KOCHI,VISAKHAPATNAM,557,698
208,KOLKATA,AGARTALA,22201,24332
209,KOLKATA,BAGDOGRA,11300,12675
210,KOLKATA,CHENNAI,28287,26495
211,KOLKATA,COIMBATORE,1068,1129
212,KOLKATA,DELHI,76012,78585
213,KOLKATA,DIBRUGARH,6749,6441
214,KOLKATA,DIMAPUR,2851,3160
215,KOLKATA,DURGAPUR,123,288
216,KOLKATA,GOA,3791,3701
217,KOLKATA,GUWAHATI,36278,37251
218,KOLKATA,HYDERABAD,16614,16789
219,KOLKATA,IMPHAL,7326,9091
220,KOLKATA,INDORE,1209,1293
221,KOLKATA,JAIPUR,6224,6143
222,KOLKATA,JORHAT,1816,1768
223,KOLKATA,KOCHI,1010,1441
224,KOLKATA,LUCKNOW,3546,3327
225,KOLKATA,NAGPUR,5380,5357
226,KOLKATA,PATNA,9808,9635
227,KOLKATA,"PORT BLAIR",8171,7635
228,KOLKATA,PUNE,7221,7097
229,KOLKATA,RAIPUR,3245,3470
230,KOLKATA,RANCHI,4984,4884
231,KOLKATA,SHILLONG,354,358
232,KOLKATA,SILCHAR,6318,6133
233,KOLKATA,TRIVANDRUM,1043,991
234,KOLKATA,VISAKHAPATNAM,1535,1690
235,KOZHIKODE,CHENNAI,2161,2323
236,KOZHIKODE,COIMBATORE,112,137
237,KOZHIKODE,DELHI,1533,1986
238,KOZHIKODE,KOCHI,226,261
239,KOZHIKODE,TRIVANDRUM,417,176
240,LEH,SRINAGAR,583,482
241,LUCKNOW,PATNA,1989,2020
242,LUCKNOW,PUNE,869,850
243,MADURAI,CHENNAI,18627,18770
244,MADURAI,"PORT BLAIR",0,42
245,MANGALORE,CHENNAI,588,549
246,MANGALORE,VISAKHAPATNAM,28,18
247,MUMBAI,ALLAHABAD,429,140
248,MUMBAI,AURANGABAD,6724,7013
249,MUMBAI,BAGDOGRA,2039,1700
250,MUMBAI,BELGAUM,2281,2186
251,MUMBAI,CHANDIGARH,24720,23408
252,MUMBAI,CHENNAI,86685,83907
253,MUMBAI,COIMBATORE,13811,12973
254,MUMBAI,"DEHRA DUN",1039,990
255,MUMBAI,DELHI,235638,234464
256,MUMBAI,DIU,846,512
257,MUMBAI,GOA,86495,86291
258,MUMBAI,GUWAHATI,7098,7314
259,MUMBAI,GWALIOR,249,268
260,MUMBAI,HYDERABAD,83474,75183
261,MUMBAI,INDORE,25174,25530
262,MUMBAI,JABALPUR,4186,4278
263,MUMBAI,JAIPUR,27616,25939
264,MUMBAI,JAMMU,2680,5170
265,MUMBAI,JAMNAGAR,2887,2818
266,MUMBAI,JODHPUR,6791,6516
267,MUMBAI,KOCHI,44830,39097
268,MUMBAI,KOLKATA,62312,59607
269,MUMBAI,KOZHIKODE,9783,6987
270,MUMBAI,LUCKNOW,27848,27081
271,MUMBAI,MADURAI,1491,1307
272,MUMBAI,MANGALORE,23412,18641
273,MUMBAI,NAGPUR,25985,26730
274,MUMBAI,PATNA,6884,3551
275,MUMBAI,PORBANDAR,647,535
276,MUMBAI,PUNE,2960,3275
277,MUMBAI,RAIPUR,15754,15644
278,MUMBAI,RAJKOT,14326,13826
279,MUMBAI,RANCHI,2274,6362
280,MUMBAI,SRINAGAR,11790,8206
281,MUMBAI,TRIVANDRUM,11587,10510
282,MUMBAI,UDAIPUR,11205,10403
283,MUMBAI,VARANASI,7714,7987
284,MUMBAI,VISAKHAPATNAM,6041,6311
285,NAGPUR,PUNE,9034,8858
286,NAGPUR,RAIPUR,237,0
287,NAGPUR,SRINAGAR,200,169
288,"PORT BLAIR",CHENNAI,14371,14763
289,"PORT BLAIR",VISAKHAPATNAM,644,673
290,RAIPUR,VISAKHAPATNAM,272,0
291,RANCHI,PATNA,1589,5134
292,SILCHAR,TEZPUR,88,244
293,TIRUPATI,VISAKHAPATNAM,1559,1719
294,VADODARA,BENGALURU,486,0
295,VADODARA,CHENNAI,625,784
296,VADODARA,DELHI,13880,13643
297,VADODARA,HYDERABAD,373,423
298,VADODARA,KOLKATA,353,0
299,VADODARA,MUMBAI,19223,18181
