S.No.,"CITY 1","CITY 2","PASSENGERS TO CITY 2","PASSENGERS FROM CITY 2"
136,DELHI,"PORT BLAIR",2930,3465
137,DELHI,PUNE,94447,84541
138,DELHI,RAIPUR,22713,21356
139,DELHI,RAJKOT,815,665
140,DELHI,RANCHI,21858,18700
141,DELHI,SRINAGAR,86095,92033
142,DELHI,SURAT,6281,5226
143,DELHI,TIRUPATI,2100,1868
144,DELHI,TRIVANDRUM,10709,13010
145,DELHI,UDAIPUR,17853,14741
146,DELHI,VARANASI,34922,32403
147,DELHI,VIJAYAWADA,6071,4575
148,DELHI,VISAKHAPATNAM,17753,15557
149,DIBRUGARH,DIMAPUR,11,1
150,DIBRUGARH,GUWAHATI,2360,1152
151,GAYA,VARANASI,57,0
152,GOA,CHENNAI,4693,3679
153,GOA,HYDERABAD,9347,8552
154,GOA,INDORE,3826,3615
155,GOA,LUCKNOW,83,39
156,GOA,MADURAI,34,21
157,GOA,PATNA,490,472
158,GOA,PUNE,6537,6401
159,GOA,RAIPUR,869,978
160,GOA,VARANASI,745,718
161,GUWAHATI,AGARTALA,7935,7973
162,GUWAHATI,BAGDOGRA,5459,2023
163,GUWAHATI,CHENNAI,5774,5587
164,GUWAHATI,GOA,346,466
165,GUWAHATI,HYDERABAD,771,614
166,GUWAHATI,IMPHAL,14877,16239
167,GUWAHATI,JAIPUR,1075,1032
168,GUWAHATI,JORHAT,329,741
169,GUWAHATI,LILABARI,0,744
170,GUWAHATI,SILCHAR,1744,1771
171,HYDERABAD,AGARTALA,172,204
172,HYDERABAD,AURANGABAD,1906,1874
173,HYDERABAD,CHANDIGARH,780,869
174,HYDERABAD,CHENNAI,40416,42093
175,HYDERABAD,INDORE,3254,3563
176,HYDERABAD,JABALPUR,1203,0
177,HYDERABAD,JAIPUR,8039,9412
178,HYDERABAD,LUCKNOW,4027,4489
179,HYDERABAD,MADURAI,2256,2247
180,HYDERABAD,MANGALORE,791,824
181,HYDERABAD,NAGPUR,1328,1819
182,HYDERABAD,PUNE,12132,13308
183,HYDERABAD,RAIPUR,5024,5639
184,HYDERABAD,RAJAHMUNDRY,7771,7537
185,HYDERABAD,TIRUPATI,18439,18821
186,HYDERABAD,TRIVANDRUM,1156,2384
187,HYDERABAD,UDAIPUR,79,42
188,HYDERABAD,VARANASI,5424,5935
189,HYDERABAD,VIJAYAWADA,8007,7139
190,HYDERABAD,VISAKHAPATNAM,26297,26848
191,IMPHAL,AGARTALA,951,942
192,IMPHAL,PUNE,0,280
193,INDORE,CHENNAI,373,462
194,INDORE,NAGPUR,1337,1017
195,INDORE,PUNE,2602,2738
196,INDORE,RAIPUR,1888,1775
197,INDORE,SRINAGAR,89,50
198,JAIPUR,CHENNAI,4090,3986
199,JAIPUR,PUNE,8918,8420
200,JAIPUR,SRINAGAR,86,104
201,JAIPUR,UDAIPUR,1247,1165
202,JAMMU,LEH,1237,1366
203,JAMMU,SRINAGAR,23188,14503
204,KHAJURAHO,VARANASI,398,93
205,KOCHI,CHANDIGARH,356,488
206,KOCHI,CHENNAI,21544,20191
207,KOCHI,DELHI,30591,30849
208,KOCHI,HYDERABAD,11637,9900
209,KOCHI,"PORT BLAIR",249,0
210,KOCHI,PUNE,5496,4834
211,KOCHI,TRIVANDRUM,2438,2369
212,KOLKATA,AGARTALA,29144,29560
213,KOLKATA,BAGDOGRA,18615,21114
214,KOLKATA,CHENNAI,36463,38294
215,KOLKATA,COIMBATORE,1093,1349
216,KOLKATA,DELHI,95127,111451
217,KOLKATA,DIBRUGARH,7023,6824
218,KOLKATA,DIMAPUR,4225,4982
219,KOLKATA,DURGAPUR,12,40
220,KOLKATA,GOA,3934,4293
221,KOLKATA,GUWAHATI,37612,40730
222,KOLKATA,HYDERABAD,25019,22140
223,KOLKATA,IMPHAL,9063,9806
224,KOLKATA,INDORE,838,969
225,KOLKATA,JAIPUR,7181,7993
226,KOLKATA,JORHAT,1522,1267
227,KOLKATA,KOCHI,1069,1471
228,KOLKATA,LUCKNOW,4725,5398
229,KOLKATA,NAGPUR,4731,4487
230,KOLKATA,PATNA,6312,6500
231,KOLKATA,"PORT BLAIR",16932,15175
232,KOLKATA,PUNE,9035,7925
233,KOLKATA,RAIPUR,3582,3336
234,KOLKATA,RANCHI,2864,2861
235,KOLKATA,SHILLONG,636,613
236,KOLKATA,SILCHAR,4565,4049
237,KOLKATA,TRIVANDRUM,262,355
238,KOLKATA,UDAIPUR,100,144
239,KOLKATA,VARANASI,1880,2394
240,KOLKATA,VISAKHAPATNAM,1503,1468
241,KOZHIKODE,CHENNAI,1822,1800
242,KOZHIKODE,DELHI,1305,1193
243,KOZHIKODE,KOCHI,189,240
244,KOZHIKODE,TRIVANDRUM,368,268
245,LEH,SRINAGAR,5669,487
246,LUCKNOW,CHENNAI,711,574
247,LUCKNOW,PATNA,2187,2193
248,LUCKNOW,PUNE,1654,1766
249,MADURAI,CHENNAI,20921,20859
250,MANGALORE,BELGAUM,39,28
251,MANGALORE,CHENNAI,443,0
252,MUMBAI,AGARTALA,381,657
253,MUMBAI,AURANGABAD,7478,7660
254,MUMBAI,BAGDOGRA,2019,2229
255,MUMBAI,BELGAUM,2056,2078
256,MUMBAI,CHANDIGARH,27023,28748
257,MUMBAI,CHENNAI,89318,85413
258,MUMBAI,COIMBATORE,18506,19995
259,MUMBAI,"DEHRA DUN",5360,5086
260,MUMBAI,DELHI,233621,270782
261,MUMBAI,DIU,608,678
262,MUMBAI,GOA,87339,100810
263,MUMBAI,GUWAHATI,6548,7683
264,MUMBAI,GWALIOR,609,587
265,MUMBAI,HYDERABAD,83324,73758
266,MUMBAI,INDORE,23336,23976
267,MUMBAI,JABALPUR,2099,2136
268,MUMBAI,JAIPUR,39558,41749
269,MUMBAI,JAMMU,6510,664
270,MUMBAI,JAMNAGAR,3839,3659
271,MUMBAI,JODHPUR,6997,6969
272,MUMBAI,KOCHI,45904,47789
273,MUMBAI,KOLKATA,62459,66492
274,MUMBAI,KOZHIKODE,11903,9663
275,MUMBAI,LEH,3557,0
276,MUMBAI,LUCKNOW,25710,25121
277,MUMBAI,MADURAI,2593,2366
278,MUMBAI,MANGALORE,24236,22087
279,MUMBAI,NAGPUR,28113,28551
280,MUMBAI,PATNA,9352,6056
281,MUMBAI,PUNE,2128,2439
282,MUMBAI,RAIPUR,17549,16740
283,MUMBAI,RAJKOT,14405,11902
284,MUMBAI,RANCHI,2953,7877
285,MUMBAI,SRINAGAR,6799,16547
286,MUMBAI,SURAT,327,490
287,MUMBAI,TRIVANDRUM,12360,11770
288,MUMBAI,UDAIPUR,20194,21217
289,MUMBAI,VARANASI,15563,16857
290,MUMBAI,VISAKHAPATNAM,7943,7948
291,NAGPUR,PUNE,10558,10923
292,NAGPUR,RAIPUR,0,43
293,NAGPUR,SRINAGAR,25,24
294,"PORT BLAIR",CHENNAI,17925,20003
295,"PORT BLAIR",VISAKHAPATNAM,721,694
296,PUNE,RAIPUR,286,0
297,PUNE,SRINAGAR,161,197
298,PUNE,TRIVANDRUM,565,722
299,RAIPUR,VISAKHAPATNAM,366,0
300,RANCHI,PATNA,2012,8872
301,SILCHAR,TEZPUR,0,711
302,SRINAGAR,VISAKHAPATNAM,115,68
303,TIRUPATI,VIJAYAWADA,1305,1620
304,TIRUPATI,VISAKHAPATNAM,973,920
305,VADODARA,BENGALURU,2769,2854
306,VADODARA,CHENNAI,613,619
307,VADODARA,DELHI,13602,16642
308,VADODARA,GOA,1546,1950
309,VADODARA,HYDERABAD,390,451
310,VADODARA,KOLKATA,928,0
311,VADODARA,LUCKNOW,312,190
312,VADODARA,MUMBAI,23588,21110
313,VIJAYAWADA,VISAKHAPATNAM,1132,2241
