S.No.,"CITY 1","CITY 2","PASSENGERS TO CITY 2","PASSENGERS FROM CITY 2"
43,BENGALURU,DELHI,167233,150920
44,BENGALURU,GOA,30398,31748
45,BENGALURU,GUWAHATI,15545,14902
46,BENGALURU,HUBLI,650,722
47,BENGALURU,HYDERABAD,69564,67590
48,BENGALURU,IMPHAL,900,994
49,BENGALURU,INDORE,4307,3679
50,BENGALURU,JAIPUR,17323,15810
51,BENGALURU,JODHPUR,127,108
52,BENGALURU,JORHAT,231,195
53,BENGALURU,KOCHI,25435,21058
54,BENGALURU,KOLKATA,62306,55752
55,BENGALURU,KOZHIKODE,1691,1608
56,BENGALURU,LUCKNOW,10888,9347
57,BENGALURU,MADURAI,1657,1709
58,BENGALURU,MANGALORE,9996,9313
59,BENGALURU,MUMBAI,117104,121433
60,BENGALURU,NAGPUR,3955,4229
61,BENGALURU,PATNA,12212,7478
62,BENGALURU,"PORT BLAIR",120,0
63,BENGALURU,PUNE,50617,49972
64,BENGALURU,RAIPUR,1568,1745
65,BENGALURU,RANCHI,6003,7159
66,BENGALURU,SRINAGAR,884,495
67,BENGALURU,TRIVANDRUM,19842,18186
68,BENGALURU,UDAIPUR,869,308
69,BENGALURU,VARANASI,7220,5895
70,BENGALURU,VIJAYAWADA,4080,4024
71,BENGALURU,VISAKHAPATNAM,20451,18569
72,BHATINDA,DELHI,397,431
73,BHAVNAGAR,MUMBAI,872,856
74,BHOPAL,DELHI,11956,10982
75,BHOPAL,HYDERABAD,0,1124
76,BHOPAL,JABALPUR,1112,0
77,BHOPAL,MUMBAI,11629,11121
78,BHOPAL,RAIPUR,158,1016
79,BHUBANESWAR,BENGALURU,13257,11850
80,BHUBANESWAR,CHENNAI,3882,4512
81,BHUBANESWAR,COIMBATORE,315,224
82,BHUBANESWAR,DELHI,37619,38362
83,BHUBANESWAR,HYDERABAD,21998,26488
84,BHUBANESWAR,INDORE,52,0
85,BHUBANESWAR,JAIPUR,0,1
86,BHUBANESWAR,KOLKATA,18169,18041
87,BHUBANESWAR,MUMBAI,15142,17942
88,BHUBANESWAR,VISAKHAPATNAM,503,1615
89,BHUJ,MUMBAI,5115,5075
90,CHANDIGARH,CHENNAI,1359,1346
91,CHANDIGARH,JAIPUR,4524,4274
92,CHANDIGARH,JAMMU,1350,1311
93,CHANDIGARH,LEH,1531,1193
94,CHANDIGARH,PUNE,2766,3203
95,CHANDIGARH,SRINAGAR,6423,6259
96,CHENNAI,PUNE,36839,40550
97,CHENNAI,RAIPUR,1057,0
98,CHENNAI,RAJAHMUNDRY,1108,1139
99,CHENNAI,TIRUCHIRAPALLY,4652,4699
100,CHENNAI,TRIVANDRUM,12617,12717
101,CHENNAI,TUTICORIN,4471,4004
102,CHENNAI,VIJAYAWADA,4488,3727
103,CHENNAI,VISAKHAPATNAM,10162,10002
104,COIMBATORE,AGARTALA,57,66
105,COIMBATORE,CHENNAI,33240,32581
106,COIMBATORE,DELHI,11553,10151
107,COIMBATORE,HYDERABAD,17223,16208
108,COIMBATORE,VISAKHAPATNAM,232,264
109,CUDDAPAH,HYDERABAD,220,158
110,"DEHRA DUN",CHENNAI,477,0
111,"DEHRA DUN",DELHI,33365,34252
112,"DEHRA DUN",HYDERABAD,598,745
113,"DEHRA DUN",JAIPUR,0,58
114,"DEHRA DUN",LUCKNOW,2802,2874
115,"DEHRA DUN",SRINAGAR,872,1277
116,DELHI,AGARTALA,1691,1882
117,DELHI,ALLAHABAD,1850,1664
118,DELHI,AURANGABAD,3193,3756
119,DELHI,BAGDOGRA,42944,43194
120,DELHI,CHANDIGARH,32866,32897
121,DELHI,CHENNAI,85213,96198
122,DELHI,DHARAMSALA,6176,5282
123,DELHI,DIBRUGARH,5173,3690
124,DELHI,DIMAPUR,774,858
125,DELHI,DURGAPUR,642,660
126,DELHI,GAYA,1433,1268
127,DELHI,GOA,66739,74130
128,DELHI,GORAKHPUR,4188,3864
129,DELHI,GUWAHATI,56895,53173
130,DELHI,GWALIOR,9,22
131,DELHI,HYDERABAD,93808,106733
132,DELHI,IMPHAL,4377,5748
133,DELHI,INDORE,26098,28720
134,DELHI,JABALPUR,4086,3938
135,DELHI,JAIPUR,32894,31794
136,DELHI,JAMMU,30332,31605
137,DELHI,JODHPUR,7428,7346
138,DELHI,KANPUR,370,350
139,DELHI,KHAJURAHO,680,387
140,DELHI,KULLU,1312,778
141,DELHI,LEH,17180,12049
142,DELHI,LUCKNOW,84544,69723
143,DELHI,MADURAI,1996,2440
144,DELHI,MANGALORE,3506,3750
145,DELHI,NAGPUR,17762,18549
146,DELHI,PANTNAGAR,789,833
147,DELHI,PATNA,74477,64983
148,DELHI,"PORT BLAIR",4599,5166
149,DELHI,PUNE,100121,109368
150,DELHI,RAIPUR,13909,13835
151,DELHI,RAJKOT,801,805
152,DELHI,RANCHI,34796,29893
153,DELHI,SIMLA,104,49
154,DELHI,SRINAGAR,72837,65837
155,DELHI,SURAT,17001,17488
156,DELHI,TIRUPATI,2139,1887
157,DELHI,TRIVANDRUM,16280,18615
158,DELHI,UDAIPUR,15169,15494
159,DELHI,VARANASI,27093,28928
160,DELHI,VIJAYAWADA,6333,6921
161,DELHI,VISAKHAPATNAM,10856,11640
162,DIBRUGARH,GUWAHATI,3117,1347
163,GAYA,VARANASI,21,0
164,GOA,CHENNAI,10921,13753
165,GOA,HYDERABAD,23085,21278
166,GOA,INDORE,3259,3694
167,GOA,JAIPUR,0,344
168,GOA,MADURAI,266,0
169,GOA,PATNA,0,483
170,GOA,PUNE,6178,6456
171,GOA,RAIPUR,622,811
172,GOA,SRINAGAR,0,151
173,GOA,VARANASI,277,14
174,GUWAHATI,AGARTALA,8789,9171
175,GUWAHATI,BAGDOGRA,8656,6717
176,GUWAHATI,CHENNAI,11609,13804
177,GUWAHATI,GOA,513,695
178,GUWAHATI,GORAKHPUR,0,31
179,GUWAHATI,HYDERABAD,3473,3115
180,GUWAHATI,IMPHAL,13783,14657
181,GUWAHATI,JAIPUR,1357,1249
182,GUWAHATI,JORHAT,1142,1266
183,GUWAHATI,LILABARI,248,526
184,GUWAHATI,LUCKNOW,730,1221
185,GUWAHATI,SILCHAR,3622,3862
186,GUWAHATI,TEZPUR,19,364
187,HYDERABAD,AGARTALA,49,55
188,HYDERABAD,AURANGABAD,1461,1791
189,HYDERABAD,BAGDOGRA,0,422
190,HYDERABAD,CHANDIGARH,4195,3661
191,HYDERABAD,CHENNAI,48886,49131
192,HYDERABAD,INDORE,5533,5943
193,HYDERABAD,JABALPUR,2237,2802
194,HYDERABAD,JAIPUR,9770,9775
195,HYDERABAD,LUCKNOW,5063,4455
196,HYDERABAD,MADURAI,5704,5764
197,HYDERABAD,MANGALORE,2746,2782
198,HYDERABAD,NANDED,121,149
199,HYDERABAD,"PORT BLAIR",4401,4652
200,HYDERABAD,PUNE,14430,15324
201,HYDERABAD,RAIPUR,8205,9941
202,HYDERABAD,RAJAHMUNDRY,8195,8312
203,HYDERABAD,TIRUPATI,18072,17933
204,HYDERABAD,TRIVANDRUM,2187,2344
205,HYDERABAD,UDAIPUR,0,532
206,HYDERABAD,VARANASI,9802,9071
207,HYDERABAD,VIJAYAWADA,9624,11751
208,HYDERABAD,VISAKHAPATNAM,32179,32548
209,IMPHAL,AGARTALA,1185,1023
210,IMPHAL,PUNE,0,336
211,INDORE,CHENNAI,3148,3656
212,INDORE,NAGPUR,2403,1934
213,INDORE,PUNE,3578,4517
214,INDORE,RAIPUR,5537,4635
215,INDORE,RANCHI,0,3
216,JAIPUR,CHENNAI,5256,5788
217,JAIPUR,JODHPUR,45,100
218,JAIPUR,LUCKNOW,0,356
219,JAIPUR,PUNE,8627,9431
220,JAIPUR,SRINAGAR,209,0
221,JAIPUR,UDAIPUR,1641,1279
222,JAMMU,LEH,1499,1281
223,JAMMU,SRINAGAR,18057,14289
224,KHAJURAHO,VARANASI,2113,0
225,KOCHI,CHENNAI,24216,26090
226,KOCHI,DELHI,38693,38003
227,KOCHI,HYDERABAD,27774,26646
228,KOCHI,LUCKNOW,1,0
229,KOCHI,"PORT BLAIR",669,0
230,KOCHI,PUNE,8328,8594
231,KOCHI,TRIVANDRUM,3919,3715
232,KOLKATA,AGARTALA,32748,37735
233,KOLKATA,BAGDOGRA,31925,33030
234,KOLKATA,CHANDIGARH,763,712
235,KOLKATA,CHENNAI,51255,57683
236,KOLKATA,COIMBATORE,825,1160
237,KOLKATA,DELHI,113283,124007
238,KOLKATA,DIBRUGARH,7229,6952
239,KOLKATA,DIMAPUR,6284,6010
240,KOLKATA,DURGAPUR,74,114
241,KOLKATA,GAYA,218,746
242,KOLKATA,GOA,4262,5280
243,KOLKATA,GORAKHPUR,2167,1909
244,KOLKATA,GUWAHATI,57300,54154
245,KOLKATA,HYDERABAD,21966,27579
246,KOLKATA,IMPHAL,13039,14061
247,KOLKATA,INDORE,1634,1909
248,KOLKATA,JAIPUR,16087,17229
249,KOLKATA,JAMMU,1043,365
250,KOLKATA,JORHAT,1837,1563
251,KOLKATA,KOCHI,474,1014
252,KOLKATA,LUCKNOW,10192,10511
253,KOLKATA,NAGPUR,4304,4862
254,KOLKATA,PATNA,13511,14887
255,KOLKATA,"PORT BLAIR",19258,24447
256,KOLKATA,PUNE,11146,12106
257,KOLKATA,RAIPUR,6156,6574
258,KOLKATA,RANCHI,9553,9384
259,KOLKATA,SHILLONG,732,554
260,KOLKATA,SILCHAR,8091,8502
261,KOLKATA,SRINAGAR,424,1318
262,KOLKATA,TRIVANDRUM,334,635
263,KOLKATA,VARANASI,2871,3991
264,KOLKATA,VISAKHAPATNAM,4716,7042
265,KOZHIKODE,CHENNAI,5306,5949
266,KOZHIKODE,DELHI,789,878
267,KOZHIKODE,KOCHI,746,384
268,KOZHIKODE,TRIVANDRUM,2137,1926
269,LEH,SRINAGAR,542,464
270,LUCKNOW,CHENNAI,1271,1180
271,LUCKNOW,PATNA,2653,2806
272,LUCKNOW,PUNE,1295,2111
273,MADURAI,CHENNAI,33246,34229
274,MADURAI,PUNE,101,0
275,MADURAI,TIRUPATI,0,25
276,MANGALORE,BELGAUM,26,81
277,MANGALORE,CHENNAI,546,0
278,MUMBAI,AGARTALA,20,0
279,MUMBAI,AURANGABAD,7234,8356
280,MUMBAI,BAGDOGRA,7843,6430
281,MUMBAI,BELGAUM,2073,1932
282,MUMBAI,CHANDIGARH,33033,28921
283,MUMBAI,CHENNAI,86993,89037
284,MUMBAI,COIMBATORE,19237,19028
285,MUMBAI,"DEHRA DUN",5342,5256
286,MUMBAI,DELHI,295682,263738
287,MUMBAI,DIU,744,718
288,MUMBAI,GOA,97642,99742
289,MUMBAI,GUWAHATI,7241,7348
290,MUMBAI,GWALIOR,779,670
291,MUMBAI,HYDERABAD,84543,84667
292,MUMBAI,INDORE,27466,27882
293,MUMBAI,JABALPUR,2127,2065
294,MUMBAI,JAIPUR,43238,40231
295,MUMBAI,JAMMU,7540,1622
296,MUMBAI,JAMNAGAR,2685,2468
297,MUMBAI,JODHPUR,9021,7963
298,MUMBAI,KOCHI,49680,45794
299,MUMBAI,KOLKATA,74929,66091
300,MUMBAI,KOZHIKODE,11580,12139
301,MUMBAI,LUCKNOW,30695,26245
302,MUMBAI,MADURAI,4892,4424
303,MUMBAI,MANGALORE,26590,25428
304,MUMBAI,NAGPUR,29859,30156
305,MUMBAI,PATNA,12469,3903
306,MUMBAI,PUNE,1371,2390
307,MUMBAI,RAIPUR,12523,11624
308,MUMBAI,RAJKOT,13190,12596
309,MUMBAI,RANCHI,1263,7897
310,MUMBAI,SRINAGAR,2613,7673
311,MUMBAI,SURAT,601,719
312,MUMBAI,TRIVANDRUM,13160,13722
313,MUMBAI,UDAIPUR,21771,18481
314,MUMBAI,VARANASI,14403,12875
315,MUMBAI,VISAKHAPATNAM,12898,12214
316,NAGPUR,PUNE,12672,12408
317,PATNA,RAIPUR,0,612
318,"PORT BLAIR",CHENNAI,26670,24824
319,"PORT BLAIR",VISAKHAPATNAM,680,575
320,PUNE,SRINAGAR,172,0
321,RAIPUR,VISAKHAPATNAM,211,178
322,RANCHI,PATNA,2807,6437
323,TIRUPATI,VIJAYAWADA,1249,547
324,TRIVANDRUM,UDAIPUR,10,16
325,VADODARA,BENGALURU,0,780
326,VADODARA,CHENNAI,320,331
327,VADODARA,DELHI,16597,14009
328,VADODARA,HYDERABAD,510,145
329,VADODARA,LUCKNOW,180,174
330,VADODARA,MUMBAI,22962,20825
331,VIJAYAWADA,VARANASI,980,865
332,VIJAYAWADA,VISAKHAPATNAM,881,1578
