S.No.,"CITY 1","CITY 2","PASSENGERS TO CITY 2","PASSENGERS FROM CITY 2"
45,BENGALURU,AGARTALA,472,396
46,BENGALURU,BAGDOGRA,1090,1602
47,BENGALURU,BELGAUM,2309,2252
48,BENGALURU,CHANDIGARH,14165,14189
49,BENGALURU,CHENNAI,44494,45248
50,BENGALURU,COIMBATORE,6074,6231
51,BENGALURU,"DEHRA DUN",482,388
52,BENGALURU,DELHI,175434,180114
53,BENGALURU,GOA,33477,34763
54,BENGALURU,GUWAHATI,16459,16043
55,BENGALURU,HUBLI,1233,1299
56,BENGALURU,HYDERABAD,81795,81108
57,BENGALURU,IMPHAL,895,1464
58,BENGALURU,INDORE,3652,4595
59,BENGALURU,JAIPUR,21339,20281
60,BENGALURU,JODHPUR,211,225
61,BENGALURU,JORHAT,159,200
62,BENGALURU,KOCHI,42537,42467
63,BENGALURU,KOLKATA,65572,68718
64,BENGALURU,KOZHIKODE,3496,3174
65,BENGALURU,LUCKNOW,8664,9365
66,BENGALURU,MADURAI,1225,1278
67,BENGALURU,MANGALORE,23657,21907
68,BENGALURU,MUMBAI,146518,150613
69,BENGALURU,NAGPUR,6945,7738
70,BENGALURU,PATNA,17073,12256
71,BENGALURU,PUNE,62496,65239
72,BENGALURU,RAIPUR,2554,2302
73,BENGALURU,RAJAHMUNDRY,1534,1676
74,BENGALURU,RANCHI,6650,13726
75,BENGALURU,SRINAGAR,739,663
76,BENGALURU,TRIVANDRUM,21775,22545
77,BENGALURU,UDAIPUR,303,276
78,BENGALURU,VARANASI,5334,5614
79,BENGALURU,VIJAYAWADA,7505,7424
80,BENGALURU,VISAKHAPATNAM,19583,19152
81,BHATINDA,DELHI,542,540
82,BHAVNAGAR,MUMBAI,1021,1018
83,BHOPAL,DELHI,13203,13198
84,BHOPAL,HYDERABAD,882,183
85,BHOPAL,JABALPUR,70,14
86,BHOPAL,LUCKNOW,1206,1021
87,BHOPAL,MUMBAI,13091,10974
88,BHOPAL,RAIPUR,0,864
89,BHUBANESWAR,BENGALURU,11470,10970
90,BHUBANESWAR,CHENNAI,3995,3287
91,BHUBANESWAR,COIMBATORE,303,304
92,BHUBANESWAR,DELHI,38167,36305
93,BHUBANESWAR,HYDERABAD,17214,13196
94,BHUBANESWAR,INDORE,26,0
95,BHUBANESWAR,KOLKATA,16657,15115
96,BHUBANESWAR,MADURAI,0,55
97,BHUBANESWAR,MUMBAI,18502,16531
98,BHUBANESWAR,VISAKHAPATNAM,817,1306
99,BHUJ,DELHI,201,245
100,BHUJ,MUMBAI,6639,6522
101,CHANDIGARH,CHENNAI,1734,2040
102,CHANDIGARH,JAIPUR,3029,3736
103,CHANDIGARH,JAMMU,2237,1955
104,CHANDIGARH,LEH,1206,1525
105,CHANDIGARH,LUCKNOW,194,55
106,CHANDIGARH,PUNE,1901,2500
107,CHANDIGARH,SRINAGAR,6305,8445
108,CHANDIGARH,TRIVANDRUM,23,0
109,CHENNAI,PATNA,931,980
110,CHENNAI,PUNE,39393,41607
111,CHENNAI,RAIPUR,880,0
112,CHENNAI,TIRUCHIRAPALLY,4950,4605
113,CHENNAI,TRIVANDRUM,12084,11829
114,CHENNAI,TUTICORIN,4772,4603
115,CHENNAI,VARANASI,484,0
116,CHENNAI,VIJAYAWADA,3983,4250
117,CHENNAI,VISAKHAPATNAM,9967,9833
118,COIMBATORE,AGARTALA,84,81
119,COIMBATORE,CHENNAI,34084,34152
120,COIMBATORE,DELHI,11273,10539
121,COIMBATORE,HYDERABAD,9164,9297
122,COIMBATORE,VISAKHAPATNAM,269,325
123,CUDDAPAH,HYDERABAD,1410,1401
124,"DEHRA DUN",CHANDIGARH,11,5
125,"DEHRA DUN",CHENNAI,349,0
126,"DEHRA DUN",DELHI,33765,34724
127,"DEHRA DUN",HYDERABAD,353,363
128,"DEHRA DUN",JAIPUR,90,114
129,"DEHRA DUN",JAMMU,1538,1502
130,"DEHRA DUN",LUCKNOW,1314,1001
131,"DEHRA DUN",SRINAGAR,1705,2718
132,DELHI,AGARTALA,1941,2026
133,DELHI,ALLAHABAD,1991,1955
134,DELHI,AURANGABAD,3329,3765
135,DELHI,BAGDOGRA,35603,44324
136,DELHI,CHANDIGARH,31193,31799
137,DELHI,CHENNAI,103923,94199
138,DELHI,DHARAMSALA,6930,6062
139,DELHI,DIBRUGARH,5038,3171
140,DELHI,DIMAPUR,1525,729
141,DELHI,DURGAPUR,191,210
142,DELHI,GAYA,1984,1911
143,DELHI,GOA,67365,68927
144,DELHI,GORAKHPUR,4363,4448
145,DELHI,GUWAHATI,54396,53635
146,DELHI,GWALIOR,0,2040
147,DELHI,HYDERABAD,106824,99221
148,DELHI,IMPHAL,4506,6242
149,DELHI,INDORE,27426,27467
150,DELHI,JABALPUR,4401,4310
151,DELHI,JAIPUR,29094,28003
152,DELHI,JAMMU,28994,27414
153,DELHI,JODHPUR,7501,7791
154,DELHI,KHAJURAHO,284,323
155,DELHI,KULLU,1378,769
156,DELHI,LEH,28942,33263
157,DELHI,LUCKNOW,76142,78583
158,DELHI,MADURAI,2483,2261
159,DELHI,MANGALORE,3774,3205
160,DELHI,NAGPUR,19283,21199
161,DELHI,PANTNAGAR,648,670
162,DELHI,PATNA,60452,71959
163,DELHI,"PORT BLAIR",2225,2360
164,DELHI,PUNE,109804,106484
165,DELHI,RAIPUR,18627,18891
166,DELHI,RAJKOT,2925,2936
167,DELHI,RANCHI,35293,34675
168,DELHI,SILCHAR,385,339
169,DELHI,SIMLA,482,197
170,DELHI,SRINAGAR,72356,75813
171,DELHI,SURAT,18491,17407
172,DELHI,TIRUPATI,2082,1919
173,DELHI,TRIVANDRUM,18036,19908
174,DELHI,UDAIPUR,16540,16462
175,DELHI,VARANASI,31370,32781
176,DELHI,VIJAYAWADA,7757,7083
177,DELHI,VISAKHAPATNAM,10777,10725
178,DIBRUGARH,GUWAHATI,3064,633
179,GAYA,VARANASI,177,0
180,GOA,CHANDIGARH,138,0
181,GOA,CHENNAI,10893,9768
182,GOA,HYDERABAD,22565,20555
183,GOA,INDORE,4357,4360
184,GOA,JAIPUR,426,681
185,GOA,MADURAI,256,0
186,GOA,PATNA,657,713
187,GOA,PUNE,6648,6802
188,GOA,RAIPUR,760,736
189,GOA,SRINAGAR,0,11
190,GOA,SURAT,1988,2291
191,GOA,TIRUPATI,0,99
192,GOA,VARANASI,268,319
193,GUWAHATI,AGARTALA,8878,9755
194,GUWAHATI,BAGDOGRA,10560,6857
195,GUWAHATI,CHENNAI,8633,7418
196,GUWAHATI,GOA,701,650
197,GUWAHATI,GORAKHPUR,0,122
198,GUWAHATI,HYDERABAD,3420,2824
199,GUWAHATI,IMPHAL,16814,19943
200,GUWAHATI,JAIPUR,6091,5463
201,GUWAHATI,JORHAT,1340,1300
202,GUWAHATI,LILABARI,217,264
203,GUWAHATI,LUCKNOW,667,831
204,GUWAHATI,SILCHAR,4503,4351
205,GUWAHATI,SRINAGAR,0,110
206,GUWAHATI,TEZPUR,135,54
207,GWALIOR,INDORE,0,493
208,HYDERABAD,AGARTALA,0,122
209,HYDERABAD,AURANGABAD,1836,1925
210,HYDERABAD,BAGDOGRA,0,259
211,HYDERABAD,CHANDIGARH,7073,7027
212,HYDERABAD,CHENNAI,54971,52384
213,HYDERABAD,IMPHAL,175,195
214,HYDERABAD,INDORE,5160,6053
215,HYDERABAD,JABALPUR,2597,3641
216,HYDERABAD,JAIPUR,10936,12720
217,HYDERABAD,LUCKNOW,5177,5087
218,HYDERABAD,MADURAI,2714,2387
219,HYDERABAD,MANGALORE,2974,2954
220,HYDERABAD,NANDED,870,1020
221,HYDERABAD,PATNA,4307,5002
222,HYDERABAD,"PORT BLAIR",342,441
223,HYDERABAD,PUNE,17837,20021
224,HYDERABAD,RAIPUR,8904,12382
225,HYDERABAD,RAJAHMUNDRY,7791,7689
226,HYDERABAD,SURAT,3605,3046
227,HYDERABAD,TIRUPATI,21803,21929
228,HYDERABAD,TRIVANDRUM,2807,3523
229,HYDERABAD,UDAIPUR,0,359
230,HYDERABAD,VARANASI,10028,10495
231,HYDERABAD,VIJAYAWADA,10114,10882
232,HYDERABAD,VISAKHAPATNAM,31204,31407
233,IMPHAL,AGARTALA,1230,1101
234,INDORE,CHENNAI,3227,2925
235,INDORE,JAIPUR,724,762
236,INDORE,LUCKNOW,121,119
237,INDORE,NAGPUR,2472,1708
238,INDORE,PUNE,3794,4356
239,INDORE,RAIPUR,4285,3914
240,INDORE,RANCHI,101,187
241,JAIPUR,CHENNAI,5080,5050
242,JAIPUR,JODHPUR,0,3
243,JAIPUR,LUCKNOW,2771,2271
244,JAIPUR,PUNE,9655,9788
245,JAIPUR,SRINAGAR,65,0
246,JAIPUR,SURAT,1394,1886
247,JAIPUR,UDAIPUR,2186,2052
248,JAMMU,JAIPUR,416,0
249,JAMMU,LEH,1401,1528
250,JAMMU,SRINAGAR,18981,16001
251,KHAJURAHO,VARANASI,938,350
252,KOCHI,CHENNAI,22127,22875
253,KOCHI,DELHI,36425,37672
254,KOCHI,HYDERABAD,24151,22732
255,KOCHI,"PORT BLAIR",333,0
256,KOCHI,PUNE,8093,8474
257,KOCHI,RAIPUR,372,394
258,KOCHI,TRIVANDRUM,3230,3115
259,KOLKATA,AGARTALA,35859,39430
260,KOLKATA,BAGDOGRA,22989,25224
261,KOLKATA,CHANDIGARH,459,537
262,KOLKATA,CHENNAI,43911,42030
263,KOLKATA,COIMBATORE,834,1112
264,KOLKATA,DELHI,116036,115376
265,KOLKATA,DIBRUGARH,8494,8540
266,KOLKATA,DIMAPUR,6307,7705
267,KOLKATA,DURGAPUR,17,47
268,KOLKATA,GOA,4572,4381
269,KOLKATA,GORAKHPUR,1836,1849
270,KOLKATA,GUWAHATI,56517,57480
271,KOLKATA,HYDERABAD,28033,25744
272,KOLKATA,IMPHAL,11857,14308
273,KOLKATA,INDORE,1852,1999
274,KOLKATA,JAIPUR,15746,15494
275,KOLKATA,JORHAT,1538,1324
276,KOLKATA,KOCHI,441,804
277,KOLKATA,LUCKNOW,8310,8143
278,KOLKATA,MANGALORE,109,0
279,KOLKATA,NAGPUR,3878,3794
280,KOLKATA,PATNA,13092,15706
281,KOLKATA,"PORT BLAIR",18249,14468
282,KOLKATA,PUNE,18353,17999
283,KOLKATA,RAIPUR,6125,5898
284,KOLKATA,RANCHI,11534,12072
285,KOLKATA,SHILLONG,471,514
286,KOLKATA,SILCHAR,10225,10311
287,KOLKATA,SRINAGAR,0,448
288,KOLKATA,SURAT,3980,4125
289,KOLKATA,TRIVANDRUM,844,859
290,KOLKATA,VARANASI,2535,3155
291,KOLKATA,VISAKHAPATNAM,4862,5163
292,KOZHIKODE,CHENNAI,2065,2097
293,KOZHIKODE,DELHI,1137,691
294,KOZHIKODE,KOCHI,127,433
295,KOZHIKODE,TRIVANDRUM,1598,1564
296,LEH,SRINAGAR,4664,327
297,LUCKNOW,CHENNAI,1278,1230
298,LUCKNOW,PATNA,2325,3540
299,LUCKNOW,PUNE,1583,1327
300,MADURAI,CHENNAI,30206,29219
301,MADURAI,TIRUPATI,0,28
302,MANGALORE,BELGAUM,16,40
303,MANGALORE,CHENNAI,268,282
304,MANGALORE,PATNA,60,61
305,MANGALORE,VARANASI,29,0
306,MANGALORE,VIJAYAWADA,0,144
307,MUMBAI,AURANGABAD,8078,9297
308,MUMBAI,BAGDOGRA,1635,1834
309,MUMBAI,BELGAUM,2085,2099
310,MUMBAI,CHANDIGARH,26919,25851
311,MUMBAI,CHENNAI,106648,98548
312,MUMBAI,COIMBATORE,20991,20301
313,MUMBAI,"DEHRA DUN",4540,4447
314,MUMBAI,DELHI,273521,276127
315,MUMBAI,DIU,618,527
316,MUMBAI,GOA,95128,99179
317,MUMBAI,GUWAHATI,7751,9516
318,MUMBAI,HYDERABAD,98349,89568
319,MUMBAI,INDORE,29147,31166
320,MUMBAI,JABALPUR,2208,2248
321,MUMBAI,JAIPUR,39747,41781
322,MUMBAI,JAMMU,6831,1425
323,MUMBAI,JAMNAGAR,2734,2438
324,MUMBAI,JODHPUR,9262,9093
325,MUMBAI,KANDLA,1549,1553
326,MUMBAI,KOCHI,53435,45316
327,MUMBAI,KOLKATA,66583,71923
328,MUMBAI,KOZHIKODE,15672,12284
329,MUMBAI,LEH,3834,0
330,MUMBAI,LUCKNOW,27186,27725
331,MUMBAI,MADURAI,5309,5335
332,MUMBAI,MANGALORE,29947,26725
333,MUMBAI,NAGPUR,29425,30585
334,MUMBAI,PATNA,14441,7134
335,MUMBAI,PORBANDAR,1624,1422
336,MUMBAI,PUNE,2224,2915
337,MUMBAI,RAIPUR,17887,17656
338,MUMBAI,RAJKOT,12679,12009
339,MUMBAI,RANCHI,1984,8702
340,MUMBAI,SRINAGAR,3180,15018
341,MUMBAI,SURAT,2066,2313
342,MUMBAI,TIRUPATI,1375,1081
343,MUMBAI,TRIVANDRUM,14574,12515
344,MUMBAI,UDAIPUR,18973,20551
345,MUMBAI,VARANASI,17934,18775
346,MUMBAI,VISAKHAPATNAM,8221,9291
347,NAGPUR,PUNE,12695,11826
348,NAGPUR,RAIPUR,0,47
349,PATNA,RAIPUR,446,506
350,PATNA,SURAT,201,235
351,"PORT BLAIR",CHENNAI,17016,18902
352,"PORT BLAIR",VISAKHAPATNAM,726,814
353,PUNE,SRINAGAR,289,0
354,RAIPUR,VISAKHAPATNAM,1276,0
355,RANCHI,NAGPUR,81,65
356,RANCHI,PATNA,2710,11770
357,TIRUPATI,VIJAYAWADA,785,915
358,TRIVANDRUM,UDAIPUR,15,19
359,VADODARA,BENGALURU,852,712
360,VADODARA,CHENNAI,514,561
361,VADODARA,DELHI,10938,11599
362,VADODARA,HYDERABAD,433,503
363,VADODARA,LUCKNOW,399,286
364,VADODARA,MANGALORE,74,0
365,VADODARA,MUMBAI,25035,21401
366,VADODARA,VISAKHAPATNAM,0,12
367,VIJAYAWADA,VISAKHAPATNAM,2633,2660
