S.No.,"CITY 1","CITY 2","PASSENGERS TO CITY 2","PASSENGERS FROM CITY 2"
104,BHUJ,DELHI,356,387
105,BHUJ,MUMBAI,7457,8179
106,BIKANER,DELHI,1477,1495
107,CHANDIGARH,CHENNAI,745,1012
108,CHANDIGARH,JAIPUR,1611,1588
109,CHANDIGARH,KULLU,431,438
110,CHANDIGARH,LEH,405,901
111,CHANDIGARH,LUCKNOW,208,0
112,CHANDIGARH,PUNE,2560,2635
113,CHANDIGARH,SRINAGAR,2858,2659
114,CHANDIGARH,TRIVANDRUM,21,0
115,CHENNAI,MYSORE,984,993
116,CHENNAI,PATNA,1386,1472
117,CHENNAI,PUNE,39872,40408
118,CHENNAI,RAIPUR,1468,0
119,CHENNAI,RAJAHMUNDRY,0,54
120,CHENNAI,RAJKOT,66,95
121,CHENNAI,TIRUCHIRAPALLY,5755,5224
122,CHENNAI,TRIVANDRUM,15352,13486
123,CHENNAI,TUTICORIN,3972,3784
124,CHENNAI,VARANASI,340,0
125,CHENNAI,VIJAYAWADA,4510,4829
126,CHENNAI,VISAKHAPATNAM,10563,10645
127,COIMBATORE,AGARTALA,145,59
128,COIMBATORE,CHENNAI,35775,36612
129,COIMBATORE,DELHI,11487,11887
130,COIMBATORE,GOA,0,44
131,COIMBATORE,HYDERABAD,11285,11117
132,COIMBATORE,PUNE,2087,2447
133,COIMBATORE,VISAKHAPATNAM,501,485
134,CUDDAPAH,CHENNAI,658,620
135,CUDDAPAH,HYDERABAD,1220,1170
136,"DEHRA DUN",CHANDIGARH,0,19
137,"DEHRA DUN",CHENNAI,351,0
138,"DEHRA DUN",DELHI,30855,30196
139,"DEHRA DUN",HYDERABAD,445,327
140,"DEHRA DUN",JAIPUR,336,293
141,"DEHRA DUN",LUCKNOW,1851,1576
142,"DEHRA DUN",MADURAI,13,0
143,"DEHRA DUN",SRINAGAR,1038,1743
144,DELHI,AGARTALA,2232,2070
145,DELHI,ALLAHABAD,1797,1780
146,DELHI,AURANGABAD,3515,3532
147,DELHI,BAGDOGRA,44127,43738
148,DELHI,CHANDIGARH,32503,30024
149,DELHI,CHENNAI,103502,103869
150,DELHI,DHARAMSALA,4647,4056
151,DELHI,DIBRUGARH,4924,2899
152,DELHI,DIMAPUR,1321,1736
153,DELHI,GAYA,2023,1526
154,DELHI,GOA,74603,72153
155,DELHI,GORAKHPUR,3039,2961
156,DELHI,GUWAHATI,55230,58476
157,DELHI,GWALIOR,1089,607
158,DELHI,HYDERABAD,111250,107723
159,DELHI,IMPHAL,4757,4814
160,DELHI,INDORE,28381,27663
161,DELHI,JABALPUR,4612,4537
162,DELHI,JAIPUR,32379,31823
163,DELHI,JAISALMER,1837,1986
164,DELHI,JAMMU,35348,27852
165,DELHI,JODHPUR,9917,9214
166,DELHI,JORHAT,431,435
167,DELHI,KHAJURAHO,494,512
168,DELHI,KULLU,1074,635
169,DELHI,LEH,7848,15808
170,DELHI,LUCKNOW,88853,85862
171,DELHI,LUDHIANA,317,308
172,DELHI,MADURAI,4506,4585
173,DELHI,MANGALORE,2999,2764
174,DELHI,NAGPUR,24379,24385
175,DELHI,PANTNAGAR,502,517
176,DELHI,PATNA,72139,74049
177,DELHI,"PORT BLAIR",5368,4892
178,DELHI,PUNE,110789,111024
179,DELHI,RAIPUR,27217,27250
180,DELHI,RAJKOT,3111,2476
181,DELHI,RANCHI,46843,42615
182,DELHI,SILCHAR,1109,859
183,DELHI,SIMLA,637,268
184,DELHI,SRINAGAR,45350,51301
185,DELHI,SURAT,17854,16523
186,DELHI,TIRUPATI,1138,958
187,DELHI,TRIVANDRUM,23421,24544
188,DELHI,UDAIPUR,20274,20574
189,DELHI,VARANASI,39370,38940
190,DELHI,VIJAYAWADA,5574,5105
191,DELHI,VISAKHAPATNAM,14514,13395
192,DIBRUGARH,GUWAHATI,4407,2072
193,DIBRUGARH,SILCHAR,109,147
194,GAYA,VARANASI,275,0
195,GOA,CHENNAI,6729,7396
196,GOA,HYDERABAD,21282,21227
197,GOA,INDORE,4258,4263
198,GOA,JAIPUR,268,366
199,GOA,JAMMU,0,34
200,GOA,MADURAI,194,0
201,GOA,PATNA,0,962
202,GOA,PUNE,5190,5287
203,GOA,RAIPUR,1023,850
204,GOA,SRINAGAR,0,113
205,GOA,SURAT,1840,2175
206,GOA,TIRUPATI,0,22
207,GOA,VARANASI,328,510
208,GUWAHATI,AGARTALA,9202,9663
209,GUWAHATI,BAGDOGRA,4810,6751
210,GUWAHATI,CHENNAI,7230,6721
211,GUWAHATI,GOA,190,585
212,GUWAHATI,HYDERABAD,4085,3428
213,GUWAHATI,IMPHAL,18831,20149
214,GUWAHATI,JAIPUR,6286,5422
215,GUWAHATI,JORHAT,1399,1200
216,GUWAHATI,LILABARI,226,260
217,GUWAHATI,LUCKNOW,690,906
218,GUWAHATI,PUNE,657,422
219,GUWAHATI,SILCHAR,4518,4424
220,GUWAHATI,SRINAGAR,0,260
221,GUWAHATI,TEZPUR,44,92
222,GWALIOR,INDORE,361,287
223,HYDERABAD,AGARTALA,0,151
224,HYDERABAD,AURANGABAD,1477,1542
225,HYDERABAD,BAGDOGRA,0,277
226,HYDERABAD,BELGAUM,0,23
227,HYDERABAD,CHANDIGARH,3517,3584
228,HYDERABAD,CHENNAI,60854,59235
229,HYDERABAD,IMPHAL,155,205
230,HYDERABAD,INDORE,8961,9464
231,HYDERABAD,JABALPUR,2183,2287
232,HYDERABAD,JAIPUR,15476,16226
233,HYDERABAD,LUCKNOW,5168,5099
234,HYDERABAD,MADURAI,2525,2135
235,HYDERABAD,MANGALORE,2619,2685
236,HYDERABAD,NANDED,497,635
237,HYDERABAD,PATNA,4177,4328
238,HYDERABAD,"PORT BLAIR",471,438
239,HYDERABAD,PUDUCHERRY,1635,1568
240,HYDERABAD,PUNE,21713,22510
241,HYDERABAD,RAIPUR,12046,15119
242,HYDERABAD,RAJAHMUNDRY,7056,7219
243,HYDERABAD,RANCHI,4565,4560
244,HYDERABAD,SHIRDI,1460,1563
245,HYDERABAD,SURAT,2244,2220
246,HYDERABAD,TIRUPATI,17945,17749
247,HYDERABAD,TRIVANDRUM,5383,7293
248,HYDERABAD,UDAIPUR,510,189
249,HYDERABAD,VARANASI,10655,10550
250,HYDERABAD,VIDYANAGAR,751,836
251,HYDERABAD,VIJAYAWADA,10300,10623
252,HYDERABAD,VISAKHAPATNAM,34753,33505
253,IMPHAL,AGARTALA,1179,931
254,INDORE,CHENNAI,1435,1499
255,INDORE,JAIPUR,1428,1474
256,INDORE,LUCKNOW,336,462
257,INDORE,NAGPUR,2694,2948
258,INDORE,PUNE,3426,3683
259,INDORE,RAIPUR,4264,4659
260,INDORE,RANCHI,535,477
261,JAIPUR,CHENNAI,7261,8557
262,JAIPUR,JAISALMER,1601,1304
263,JAIPUR,JODHPUR,0,20
264,JAIPUR,LUCKNOW,3250,3184
265,JAIPUR,PUNE,10150,9726
266,JAIPUR,SRINAGAR,105,0
267,JAIPUR,SURAT,2146,1963
268,JAIPUR,UDAIPUR,5182,4575
269,JAIPUR,VARANASI,2186,2211
270,JAISALMER,VARANASI,0,24
271,JAMMU,LEH,4211,1315
272,JAMMU,PUNE,0,303
273,JAMMU,SRINAGAR,22985,21154
274,JORHAT,LUCKNOW,4,2
275,KHAJURAHO,VARANASI,4209,2393
276,KOCHI,CHANDIGARH,27,15
277,KOCHI,CHENNAI,22351,23436
278,KOCHI,"DEHRA DUN",0,24
279,KOCHI,DELHI,40662,43742
280,KOCHI,GUWAHATI,0,319
281,KOCHI,HYDERABAD,26737,28154
282,KOCHI,JAIPUR,20,10
283,KOCHI,"PORT BLAIR",302,0
284,KOCHI,PUNE,10458,11074
285,KOCHI,RAIPUR,360,545
286,KOCHI,TRIVANDRUM,6460,3923
287,KOLKATA,AGARTALA,38470,41520
288,KOLKATA,BAGDOGRA,30870,34584
289,KOLKATA,CHANDIGARH,442,0
290,KOLKATA,CHENNAI,46511,48096
291,KOLKATA,COIMBATORE,751,1335
292,KOLKATA,DELHI,124717,128184
293,KOLKATA,DIBRUGARH,6983,6951
294,KOLKATA,DIMAPUR,6161,5639
295,KOLKATA,GAYA,373,547
296,KOLKATA,GOA,4305,5029
297,KOLKATA,GUWAHATI,55304,54738
298,KOLKATA,HYDERABAD,33879,34670
299,KOLKATA,IMPHAL,10944,11691
300,KOLKATA,INDORE,2549,2742
301,KOLKATA,JABALPUR,542,556
302,KOLKATA,JAIPUR,23070,22747
303,KOLKATA,JAMMU,0,64
304,KOLKATA,JORHAT,1586,1594
305,KOLKATA,KOCHI,1018,1225
306,KOLKATA,LUCKNOW,17053,15294
307,KOLKATA,MANGALORE,15,0
308,KOLKATA,NAGPUR,4941,4962
309,KOLKATA,PATNA,16843,20865
310,KOLKATA,"PORT BLAIR",28072,27298
311,KOLKATA,PUNE,24158,24474
312,KOLKATA,RAIPUR,6612,6830
313,KOLKATA,RANCHI,15981,17136
314,KOLKATA,SHILLONG,491,493
315,KOLKATA,SILCHAR,8739,9598
316,KOLKATA,SRINAGAR,47,0
317,KOLKATA,SURAT,4771,3994
318,KOLKATA,TRIVANDRUM,777,728
319,KOLKATA,VARANASI,3400,4525
320,KOLKATA,VISAKHAPATNAM,4665,4805
321,KOZHIKODE,CHENNAI,1928,1822
322,KOZHIKODE,DELHI,790,797
323,KOZHIKODE,KOCHI,359,410
324,KOZHIKODE,TRIVANDRUM,1913,1209
325,LEH,SRINAGAR,804,339
326,LUCKNOW,CHENNAI,675,931
327,LUCKNOW,PATNA,6062,5347
328,LUCKNOW,PUNE,1953,1207
329,LUCKNOW,TRIVANDRUM,4,0
330,MADURAI,CHENNAI,31299,30989
331,MANGALORE,BELGAUM,44,47
332,MANGALORE,CHENNAI,505,232
333,MANGALORE,PATNA,58,121
334,MANGALORE,VARANASI,81,0
335,MUMBAI,AURANGABAD,9174,10105
336,MUMBAI,BAGDOGRA,4635,4635
337,MUMBAI,BELGAUM,2134,2113
338,MUMBAI,CHANDIGARH,21872,22591
339,MUMBAI,CHENNAI,99484,105619
340,MUMBAI,COIMBATORE,18074,20066
341,MUMBAI,"DEHRA DUN",5414,5426
342,MUMBAI,DELHI,300516,301837
343,MUMBAI,DIU,929,854
344,MUMBAI,GOA,110180,109541
345,MUMBAI,GUWAHATI,9272,10171
346,MUMBAI,HYDERABAD,98827,99163
347,MUMBAI,INDORE,30113,30028
348,MUMBAI,JABALPUR,2188,2204
349,MUMBAI,JAIPUR,42756,42821
350,MUMBAI,JAMMU,8659,2148
351,MUMBAI,JAMNAGAR,3259,3021
352,MUMBAI,JODHPUR,8586,8665
353,MUMBAI,KANDLA,2272,2218
354,MUMBAI,KOCHI,53482,54634
355,MUMBAI,KOLKATA,85157,82333
356,MUMBAI,KOZHIKODE,11472,12398
357,MUMBAI,LUCKNOW,31436,30090
358,MUMBAI,MADURAI,5110,5054
359,MUMBAI,MANGALORE,35317,34742
360,MUMBAI,NAGPUR,30230,31038
361,MUMBAI,NANDED,760,801
362,MUMBAI,PATNA,19564,12078
363,MUMBAI,PORBANDAR,2299,2189
364,MUMBAI,"PORT BLAIR",2474,2304
365,MUMBAI,PUNE,2739,3020
366,MUMBAI,RAIPUR,19174,17676
367,MUMBAI,RAJKOT,12451,10904
368,MUMBAI,RANCHI,1981,9832
369,MUMBAI,SHIRDI,1658,1668
370,MUMBAI,SRINAGAR,1080,8782
371,MUMBAI,SURAT,2867,2916
372,MUMBAI,TIRUPATI,1047,967
373,MUMBAI,TRIVANDRUM,13287,13631
374,MUMBAI,UDAIPUR,27162,27592
375,MUMBAI,VARANASI,18715,18385
376,MUMBAI,VISAKHAPATNAM,7586,9131
377,NAGPUR,PUNE,13989,13871
378,NAGPUR,RAIPUR,0,75
379,PATNA,RAIPUR,592,492
380,PATNA,SURAT,325,276
381,"PORT BLAIR",CHENNAI,26077,25888
382,"PORT BLAIR",VISAKHAPATNAM,485,453
383,PUDUCHERRY,VIJAYAWADA,0,8
384,PUNE,RAJKOT,0,26
385,PUNE,SRINAGAR,174,0
386,PUNE,VISAKHAPATNAM,0,49
387,RAIPUR,VISAKHAPATNAM,520,0
388,RANCHI,CHENNAI,135,0
389,RANCHI,NAGPUR,25,110
390,RANCHI,PATNA,3307,13218
391,TIRUPATI,VIJAYAWADA,814,794
392,TRIVANDRUM,UDAIPUR,23,11
393,VADODARA,CHENNAI,285,447
394,VADODARA,DELHI,15013,17170
395,VADODARA,HYDERABAD,451,477
396,VADODARA,KOCHI,15,0
397,VADODARA,KOLKATA,118,199
398,VADODARA,LUCKNOW,0,146
399,VADODARA,MANGALORE,84,0
400,VADODARA,MUMBAI,26365,25352
401,VIJAYAWADA,VISAKHAPATNAM,3289,3217
