S.No.,"CITY 1","CITY 2","PASSENGERS TO CITY 2","PASSENGERS FROM CITY 2"
187,HYDERABAD,TIRUPATI,18123,17997
188,HYDERABAD,TRIVANDRUM,975,1303
189,HYDERABAD,UDAIPUR,147,852
190,HYDERABAD,VARANASI,10565,10118
191,HYDERABAD,VIJAYAWADA,8628,9397
192,HYDERABAD,VISAKHAPATNAM,34376,36455
193,IMPHAL,AGARTALA,1422,1253
194,IMPHAL,PUNE,0,221
195,INDORE,CHENNAI,610,565
196,INDORE,NAGPUR,2712,2352
197,INDORE,PUNE,4190,4292
198,INDORE,RAIPUR,5109,5012
199,INDORE,RANCHI,0,18
200,JAIPUR,CHENNAI,6512,5240
201,JAIPUR,PUNE,10175,10010
202,JAIPUR,SRINAGAR,129,0
203,JAIPUR,UDAIPUR,2124,1875
204,JAMMU,LEH,1154,1213
205,JAMMU,SRINAGAR,14006,11339
206,KHAJURAHO,VARANASI,3760,2691
207,KOCHI,CHANDIGARH,31,31
208,KOCHI,CHENNAI,29224,27587
209,KOCHI,DELHI,39391,35703
210,KOCHI,HYDERABAD,25963,24962
211,KOCHI,"PORT BLAIR",276,0
212,KOCHI,PUNE,6034,6962
213,KOCHI,TRIVANDRUM,2546,3354
214,KOLKATA,AGARTALA,40164,37964
215,KOLKATA,BAGDOGRA,22647,26763
216,KOLKATA,CHANDIGARH,423,243
217,KOLKATA,CHENNAI,56825,53275
218,KOLKATA,COIMBATORE,1346,1155
219,KOLKATA,DELHI,135884,134211
220,KOLKATA,DIBRUGARH,7490,8109
221,KOLKATA,DIMAPUR,5993,7157
222,KOLKATA,GAYA,337,966
223,KOLKATA,GOA,4669,5526
224,KOLKATA,GUWAHATI,50881,51162
225,KOLKATA,HYDERABAD,30602,31391
226,KOLKATA,IMPHAL,12809,17009
227,KOLKATA,INDORE,2321,2863
228,KOLKATA,JAIPUR,13076,13163
229,KOLKATA,JORHAT,1755,1750
230,KOLKATA,KOCHI,1029,1240
231,KOLKATA,LUCKNOW,13649,16217
232,KOLKATA,NAGPUR,4613,4887
233,KOLKATA,PATNA,13119,12554
234,KOLKATA,"PORT BLAIR",24437,26201
235,KOLKATA,PUNE,8878,8833
236,KOLKATA,RAIPUR,5216,5875
237,KOLKATA,RANCHI,3920,4501
238,KOLKATA,SHILLONG,583,557
239,KOLKATA,SILCHAR,7845,7227
240,KOLKATA,TRIVANDRUM,967,1094
241,KOLKATA,UDAIPUR,0,463
242,KOLKATA,VARANASI,3733,0
243,KOLKATA,VISAKHAPATNAM,7916,9498
244,KOZHIKODE,CHENNAI,1919,1877
245,KOZHIKODE,DELHI,1386,1331
246,KOZHIKODE,KOCHI,551,599
247,KOZHIKODE,TRIVANDRUM,1175,607
248,LEH,SRINAGAR,226,174
249,LUCKNOW,CHENNAI,1576,1148
250,LUCKNOW,PATNA,2408,1709
251,LUCKNOW,PUNE,1831,1609
252,MADURAI,CHENNAI,23701,23067
253,MANGALORE,BELGAUM,55,63
254,MANGALORE,CHENNAI,653,0
255,MUMBAI,AGARTALA,137,45
256,MUMBAI,AURANGABAD,8890,9635
257,MUMBAI,BAGDOGRA,1851,2282
258,MUMBAI,BELGAUM,2188,2211
259,MUMBAI,CHANDIGARH,24094,24057
260,MUMBAI,CHENNAI,101037,97004
261,MUMBAI,COIMBATORE,20929,21737
262,MUMBAI,"DEHRA DUN",6024,5712
263,MUMBAI,DELHI,308473,299965
264,MUMBAI,DIU,931,901
265,MUMBAI,GOA,112207,119639
266,MUMBAI,GUWAHATI,8416,7798
267,MUMBAI,GWALIOR,686,642
268,MUMBAI,HYDERABAD,89918,89739
269,MUMBAI,INDORE,28280,29646
270,MUMBAI,JABALPUR,2152,2285
271,MUMBAI,JAIPUR,49371,49253
272,MUMBAI,JAMMU,8509,2652
273,MUMBAI,JAMNAGAR,3000,2829
274,MUMBAI,JODHPUR,8669,8501
275,MUMBAI,KOCHI,59614,59920
276,MUMBAI,KOLKATA,79993,77717
277,MUMBAI,KOZHIKODE,12476,12848
278,MUMBAI,LUCKNOW,30767,27197
279,MUMBAI,MADURAI,2614,2434
280,MUMBAI,MANGALORE,26148,26368
281,MUMBAI,NAGPUR,33459,35866
282,MUMBAI,PATNA,11646,3666
283,MUMBAI,"PORT BLAIR",3704,3873
284,MUMBAI,PUNE,1640,2264
285,MUMBAI,RAIPUR,19895,18452
286,MUMBAI,RAJKOT,17828,17178
287,MUMBAI,RANCHI,1875,8222
288,MUMBAI,SRINAGAR,510,6645
289,MUMBAI,SURAT,394,688
290,MUMBAI,TRIVANDRUM,14010,13985
291,MUMBAI,UDAIPUR,28064,27906
292,MUMBAI,VARANASI,15663,18142
293,MUMBAI,VISAKHAPATNAM,9739,9919
294,NAGPUR,PUNE,13690,13358
295,PATNA,RAIPUR,666,704
296,"PORT BLAIR",CHENNAI,27458,25758
297,"PORT BLAIR",VISAKHAPATNAM,789,699
298,PUNE,RAIPUR,380,380
299,PUNE,TRIVANDRUM,549,579
300,RAIPUR,VISAKHAPATNAM,733,0
301,RANCHI,PATNA,2516,9726
302,TRIVANDRUM,VARANASI,73,0
303,VADODARA,BENGALURU,1042,788
304,VADODARA,CHENNAI,445,468
305,VADODARA,DELHI,18693,19107
306,VADODARA,GOA,333,458
307,VADODARA,HYDERABAD,323,413
308,VADODARA,KOLKATA,1027,0
309,VADODARA,LUCKNOW,276,197
310,VADODARA,MUMBAI,28064,26540
311,VIJAYAWADA,VISAKHAPATNAM,936,840
